ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000061,2023-01-06 20:57:25,CUST_00771,small_business,chat,notifications,other,medium,resolved,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,28.68,0,positive,5,0,ios,EU
TCKT_000125,2023-01-06 04:31:27,CUST_06507,education,phone_transcript,billing,billing_problem,low,closed_no_action,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,144.14,0,neutral,0,1,ios,LATAM
TCKT_000226,2023-01-06 10:20:16,CUST_01578,individual,email,mobile_app,account_access,medium,in_progress,gold,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,1,web,MEA
TCKT_000249,2023-01-16 23:33:01,CUST_04977,education,email,analytics_dashboard,performance,low,open,standard,The analytics dashboard page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,,,0,negative,2,0,desktop_app,
TCKT_000258,2023-01-20 12:24:25,CUST_03260,enterprise,email,api_integration,bug,low,on_hold,standard,I am seeing an error message when I click on api integration.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,neutral,3,0,desktop_app,
TCKT_000284,2023-01-17 21:32:19,CUST_09011,non_profit,email,billing,account_access,medium,closed_no_action,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,232.24,0,very_negative,2,0,desktop_app,MEA
TCKT_000291,2023-01-03 11:48:25,CUST_00675,non_profit,chat,api_integration,feature_request,medium,resolved,standard,It would be great to have api integration support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,30.19,1,very_negative,2,0,api_client,MEA
TCKT_000315,2023-01-20 11:29:03,CUST_05811,non_profit,in_app,login_auth,bug,low,in_progress,standard,The login auth feature is not saving my changes.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,positive,4,0,desktop_app,EU
TCKT_000349,2023-01-31 05:49:49,CUST_07082,education,email,api_integration,other,high,in_progress,gold,I have a general question about my account.,Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,,,0,neutral,0,0,desktop_app,EU
TCKT_000352,2023-01-14 12:05:02,CUST_00205,individual,email,analytics_dashboard,performance,medium,resolved,platinum,Queries in the analytics dashboard module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,23.32,0,very_positive,5,0,web,MEA
TCKT_000393,2023-01-07 07:19:42,CUST_01997,individual,in_app,billing,billing_problem,low,resolved,platinum,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,10.56,0,negative,0,0,api_client,LATAM
TCKT_000424,2023-01-04 02:02:40,CUST_04052,individual,email,mobile_app,billing_problem,low,resolved,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,57.93,0,very_positive,0,0,api_client,MEA
TCKT_000493,2023-01-30 02:31:04,CUST_00067,individual,email,login_auth,bug,low,in_progress,gold,I am seeing an error message when I click on login auth.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,negative,0,0,ios,LATAM
TCKT_000554,2023-01-04 18:28:27,CUST_05093,individual,web_form,billing,account_access,low,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,10.25,0,neutral,3,0,api_client,LATAM
TCKT_000573,2023-01-27 07:14:35,CUST_04223,enterprise,phone_transcript,mobile_app,account_access,low,closed_no_action,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,142.22,0,positive,0,0,web,EU
TCKT_000602,2023-01-30 18:04:18,CUST_03484,small_business,phone_transcript,analytics_dashboard,other,urgent,closed_no_action,standard,I have a general question about my account.,Thanks for contacting support. This has been escalated to our on-call team for immediate attention.,Ticket closed without further action after no response from the customer.,32.63,0,neutral,4,0,ios,EU
TCKT_000626,2023-01-07 18:44:47,CUST_07457,education,email,billing,bug,low,in_progress,standard,The page keeps crashing whenever I try to open the billing section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,positive,5,0,android,EU
TCKT_000650,2023-01-07 08:50:15,CUST_02264,education,web_form,data_export,feature_request,medium,resolved,standard,Can you add an option to customize data export?,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,22.39,0,very_positive,5,1,web,MEA
