ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000036,2025-11-10 23:34:04,CUST_03344,education,chat,mobile_app,other,medium,resolved,standard,I have a general question about my account.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,36.12,0,very_negative,1,1,web,LATAM
TCKT_000063,2025-11-17 20:18:58,CUST_01332,individual,phone_transcript,mobile_app,security_concern,medium,resolved,platinum,There seems to be a vulnerability in the mobile app functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",17.11,0,negative,2,0,api_client,APAC
TCKT_000077,2025-11-23 22:17:37,CUST_01620,education,chat,login_auth,bug,low,resolved,gold,The page keeps crashing whenever I try to open the login auth section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,46.12,0,neutral,4,0,desktop_app,EU
TCKT_000382,2025-11-11 04:55:19,CUST_01943,education,chat,api_integration,bug,high,on_hold,standard,The api integration feature is not saving my changes.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,,,0,negative,0,0,web,
TCKT_000495,2025-11-07 11:55:02,CUST_00179,enterprise,chat,analytics_dashboard,performance,high,in_progress,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,,,0,negative,0,0,web,MEA
TCKT_000587,2025-11-06 04:38:10,CUST_08062,education,phone_transcript,analytics_dashboard,account_access,low,resolved,gold,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,34.71,0,negative,3,1,desktop_app,APAC
TCKT_000637,2025-11-24 20:28:59,CUST_09315,education,web_form,notifications,feature_request,medium,resolved,standard,It would be great to have notifications support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,10.58,0,very_positive,5,0,desktop_app,APAC
TCKT_000655,2025-11-07 07:34:55,CUST_09747,non_profit,in_app,mobile_app,performance,low,resolved,standard,Queries in the mobile app module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,29.38,0,very_negative,0,0,api_client,EU
TCKT_000704,2025-11-11 14:31:38,CUST_07870,small_business,phone_transcript,analytics_dashboard,billing_problem,high,resolved,platinum,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Adjusted the invoice and issued a refund where applicable.,4.58,0,very_negative,0,1,ios,EU
TCKT_000754,2025-11-21 07:46:15,CUST_05986,non_profit,email,analytics_dashboard,how_to,medium,resolved,standard,I need help setting up analytics dashboard for my team.,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,39.41,0,neutral,3,1,web,LATAM
TCKT_000897,2025-11-22 10:21:11,CUST_00072,individual,web_form,data_export,performance,medium,resolved,standard,The data export page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,33.59,0,neutral,4,0,api_client,LATAM
TCKT_000991,2025-11-19 15:47:39,CUST_01401,education,chat,data_export,billing_problem,high,open,gold,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,,,0,very_positive,5,0,ios,EU
TCKT_001027,2025-11-22 16:58:22,CUST_03008,small_business,chat,api_integration,bug,medium,open,standard,The api integration feature is not saving my changes.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,,,0,positive,0,0,android,LATAM
TCKT_001058,2025-11-24 08:41:39,CUST_03274,non_profit,email,api_integration,billing_problem,low,in_progress,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,0,1,ios,EU
TCKT_001084,2025-11-25 20:25:51,CUST_07245,education,chat,analytics_dashboard,performance,medium,closed_no_action,standard,Queries in the analytics dashboard module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,137.39,0,negative,3,0,api_client,MEA
TCKT_001152,2025-11-22 18:45:58,CUST_08168,enterprise,chat,api_integration,account_access,medium,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,24.06,0,very_negative,2,1,desktop_app,EU
TCKT_001166,2025-11-25 05:34:35,CUST_05542,small_business,phone_transcript,login_auth,bug,medium,resolved,standard,I am seeing an error message when I click on login auth.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,19.68,0,negative,0,0,ios,MEA
TCKT_001177,2025-11-23 15:16:12,CUST_03915,enterprise,in_app,analytics_dashboard,account_access,low,resolved,gold,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,26.81,0,negative,3,0,ios,
TCKT_001197,2025-11-15 19:10:42,CUST_03140,education,email,billing,other,low,resolved,gold,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,31.18,0,positive,0,0,ios,LATAM
TCKT_001201,2025-11-26 16:27:45,CUST_03551,non_profit,web_form,mobile_app,security_concern,medium,on_hold,gold,There seems to be a vulnerability in the mobile app functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,0,1,ios,EU
TCKT_001265,2025-11-26 12:34:27,CUST_03252,enterprise,phone_transcript,data_export,security_concern,medium,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",36.79,0,very_negative,0,1,android,EU
TCKT_001278,2025-11-14 18:42:24,CUST_01638,individual,email,notifications,performance,medium,resolved,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,31.55,0,very_negative,1,0,api_client,APAC
TCKT_001291,2025-11-18 04:02:30,CUST_05153,individual,phone_transcript,api_integration,account_access,low,resolved,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,64.18,0,very_negative,0,1,api_client,EU
TCKT_001317,2025-11-12 14:46:40,CUST_01271,non_profit,web_form,billing,bug,high,closed_no_action,gold,I am seeing an error message when I click on billing.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,Ticket closed without further action after no response from the customer.,191.68,0,positive,0,0,api_client,APAC
TCKT_001344,2025-11-18 03:57:46,CUST_00020,small_business,email,analytics_dashboard,billing_problem,low,open,gold,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,0,positive,4,0,web,APAC
TCKT_001440,2025-11-30 23:35:56,CUST_01706,enterprise,chat,login_auth,security_concern,low,in_progress,standard,I noticed a suspicious login on my account.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,2,0,web,EU
TCKT_001451,2025-11-20 00:29:37,CUST_03990,education,web_form,api_integration,security_concern,high,resolved,standard,I noticed a suspicious login on my account.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",18.2,0,positive,5,0,desktop_app,
TCKT_001490,2025-11-12 22:05:41,CUST_01487,non_profit,in_app,billing,performance,medium,on_hold,gold,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,3,0,desktop_app,MEA
TCKT_001565,2025-11-01 12:37:28,CUST_05381,enterprise,web_form,billing,security_concern,medium,closed_no_action,gold,I noticed a suspicious login on my account.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,186.36,1,neutral,3,0,api_client,EU
TCKT_001579,2025-11-05 17:03:48,CUST_08369,non_profit,web_form,billing,how_to,low,in_progress,gold,How can I export my data from the billing section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,neutral,4,0,api_client,
TCKT_001692,2025-11-28 22:09:38,CUST_01958,non_profit,phone_transcript,mobile_app,account_access,low,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,13.32,0,negative,3,0,desktop_app,EU
TCKT_001695,2025-11-04 09:12:48,CUST_00532,small_business,in_app,analytics_dashboard,billing_problem,low,resolved,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,12.54,0,neutral,0,1,desktop_app,
TCKT_001716,2025-11-06 09:39:18,CUST_03649,individual,in_app,notifications,account_access,low,closed_no_action,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,30.36,0,negative,3,0,android,LATAM
TCKT_001737,2025-11-06 02:20:57,CUST_04571,small_business,email,login_auth,performance,medium,resolved,standard,Queries in the login auth module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,6.69,0,neutral,4,0,web,
TCKT_001738,2025-11-14 13:19:48,CUST_02513,enterprise,email,billing,bug,low,in_progress,gold,I am seeing an error message when I click on billing.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,neutral,0,0,web,APAC
TCKT_001765,2025-11-07 23:18:34,CUST_07248,enterprise,email,login_auth,account_access,medium,open,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,android,
TCKT_001795,2025-11-02 09:36:51,CUST_03148,education,in_app,analytics_dashboard,bug,low,in_progress,gold,The page keeps crashing whenever I try to open the analytics dashboard section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,very_positive,5,0,web,APAC
TCKT_001954,2025-11-01 00:57:01,CUST_09016,education,chat,notifications,bug,urgent,resolved,gold,The page keeps crashing whenever I try to open the notifications section.,Thanks for reporting this bug. This has been escalated to our on-call team for immediate attention.,Patched the bug and deployed a fix to production.,2.99,0,negative,3,0,api_client,
TCKT_001987,2025-11-12 17:04:11,CUST_05248,individual,phone_transcript,billing,account_access,low,resolved,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,32.0,0,very_negative,2,0,api_client,
