ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000003,2024-06-18 21:35:54,CUST_02559,small_business,chat,api_integration,bug,low,in_progress,standard,The api integration feature is not saving my changes.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,neutral,3,0,android,MEA
TCKT_000044,2024-06-15 23:21:03,CUST_09880,individual,in_app,login_auth,bug,high,resolved,standard,The login auth feature is not saving my changes.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,Patched the bug and deployed a fix to production.,16.64,0,positive,0,0,web,LATAM
TCKT_000134,2024-06-06 22:03:50,CUST_00960,enterprise,email,notifications,feature_request,low,closed_no_action,platinum,Can you add an option to customize notifications?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,64.06,0,neutral,0,0,desktop_app,LATAM
TCKT_000181,2024-06-16 11:01:49,CUST_07630,education,email,data_export,billing_problem,high,resolved,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Adjusted the invoice and issued a refund where applicable.,2.86,0,negative,0,0,api_client,
TCKT_000184,2024-06-27 16:20:11,CUST_07180,non_profit,email,mobile_app,feature_request,urgent,resolved,standard,It would be great to have mobile app support in your product.,Thanks for your feature suggestion. This has been escalated to our on-call team for immediate attention.,Captured the request and added it to the product backlog.,4.1,0,neutral,0,1,api_client,APAC
TCKT_000236,2024-06-07 21:57:18,CUST_09795,enterprise,in_app,analytics_dashboard,performance,medium,resolved,standard,The analytics dashboard page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,13.36,0,very_negative,2,0,api_client,
TCKT_000298,2024-06-04 18:47:38,CUST_08683,individual,phone_transcript,login_auth,other,high,closed_no_action,standard,I have a general question about my account.,Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,Ticket closed without further action after no response from the customer.,180.6,0,neutral,0,0,ios,LATAM
TCKT_000383,2024-06-01 01:40:12,CUST_01037,individual,email,analytics_dashboard,feature_request,low,in_progress,gold,Our team needs more advanced options for analytics dashboard.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,negative,2,0,android,
TCKT_000465,2024-06-19 12:31:12,CUST_03623,small_business,email,analytics_dashboard,account_access,high,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,20.05,0,very_negative,2,0,android,LATAM
TCKT_000489,2024-06-08 15:15:36,CUST_04624,enterprise,email,notifications,bug,low,in_progress,standard,I am seeing an error message when I click on notifications.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,negative,0,0,desktop_app,APAC
TCKT_000504,2024-06-20 12:22:07,CUST_01341,individual,chat,notifications,security_concern,low,resolved,gold,There seems to be a vulnerability in the notifications functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",15.21,0,negative,2,0,ios,LATAM
TCKT_000563,2024-06-16 17:54:23,CUST_06732,non_profit,in_app,login_auth,how_to,low,in_progress,standard,I need help setting up login auth for my team.,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,positive,0,0,android,EU
TCKT_000676,2024-06-17 19:35:03,CUST_05194,individual,web_form,mobile_app,account_access,medium,resolved,gold,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,33.19,0,neutral,0,0,api_client,APAC
TCKT_000760,2024-06-13 04:40:40,CUST_06450,small_business,chat,notifications,performance,high,on_hold,gold,The notifications page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,,,0,very_negative,0,0,web,
TCKT_000831,2024-06-29 17:04:59,CUST_03886,education,email,mobile_app,security_concern,medium,open,platinum,We need details about your data encryption and compliance.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,1,1,web,MEA
TCKT_000995,2024-06-17 02:34:16,CUST_08601,non_profit,chat,api_integration,how_to,medium,in_progress,platinum,Can you explain how to configure api integration properly?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,0,web,
TCKT_001065,2024-06-30 09:17:27,CUST_00107,education,chat,notifications,billing_problem,low,resolved,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,21.43,0,negative,0,0,web,APAC
TCKT_001097,2024-06-21 01:22:37,CUST_05839,enterprise,in_app,analytics_dashboard,security_concern,high,resolved,gold,We need details about your data encryption and compliance.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",11.79,0,negative,3,0,desktop_app,
TCKT_001124,2024-06-02 10:25:56,CUST_07934,enterprise,web_form,billing,security_concern,high,on_hold,gold,We need details about your data encryption and compliance.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,,,0,very_negative,2,0,desktop_app,MEA
TCKT_001174,2024-06-27 15:57:16,CUST_04067,non_profit,phone_transcript,data_export,how_to,low,resolved,standard,I need help setting up data export for my team.,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,52.45,0,negative,0,1,api_client,LATAM
TCKT_001281,2024-06-21 22:09:23,CUST_04017,non_profit,in_app,login_auth,performance,low,resolved,gold,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,67.95,0,neutral,3,1,ios,MEA
