ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000002,2024-10-20 06:15:49,CUST_00770,individual,in_app,billing,security_concern,medium,closed_no_action,standard,I noticed a suspicious login on my account.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,238.32,0,neutral,3,0,web,
TCKT_000026,2024-10-11 23:06:08,CUST_07997,education,in_app,login_auth,account_access,medium,resolved,gold,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,5.92,0,very_positive,5,0,api_client,LATAM
TCKT_000050,2024-10-25 01:38:03,CUST_03487,non_profit,in_app,billing,account_access,medium,on_hold,gold,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,2,1,web,EU
TCKT_000052,2024-10-10 15:47:36,CUST_00824,small_business,phone_transcript,login_auth,account_access,medium,resolved,gold,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,47.03,0,negative,3,0,desktop_app,APAC
TCKT_000057,2024-10-03 13:18:01,CUST_02872,enterprise,phone_transcript,notifications,bug,high,resolved,standard,I am seeing an error message when I click on notifications.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,Patched the bug and deployed a fix to production.,10.46,0,positive,4,0,android,EU
TCKT_000067,2024-10-17 01:08:49,CUST_09946,individual,web_form,billing,billing_problem,medium,open,gold,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,0,0,desktop_app,
TCKT_000173,2024-10-05 14:42:44,CUST_07844,education,phone_transcript,billing,billing_problem,low,on_hold,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,0,negative,0,1,web,MEA
TCKT_000198,2024-10-31 16:46:54,CUST_08562,non_profit,in_app,api_integration,performance,low,in_progress,standard,Queries in the api integration module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,2,0,web,LATAM
TCKT_000287,2024-10-01 03:04:14,CUST_01520,small_business,chat,analytics_dashboard,bug,low,on_hold,standard,The page keeps crashing whenever I try to open the analytics dashboard section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,2,0,api_client,EU
TCKT_000326,2024-10-20 07:49:15,CUST_08161,enterprise,email,mobile_app,other,medium,in_progress,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,0,ios,LATAM
TCKT_000348,2024-10-22 08:18:55,CUST_06039,small_business,phone_transcript,notifications,other,medium,resolved,gold,I have a general question about my account.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,27.4,0,positive,0,0,android,MEA
TCKT_000536,2024-10-29 20:44:09,CUST_02507,individual,phone_transcript,data_export,security_concern,medium,resolved,standard,There seems to be a vulnerability in the data export functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",46.33,0,negative,3,1,web,APAC
TCKT_000621,2024-10-15 12:10:04,CUST_05511,education,phone_transcript,login_auth,bug,low,open,standard,The login auth feature is not saving my changes.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,1,0,desktop_app,EU
TCKT_000633,2024-10-16 22:05:20,CUST_08147,education,web_form,billing,how_to,high,in_progress,platinum,I need help setting up billing for my team.,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,,,0,neutral,0,0,ios,
TCKT_000644,2024-10-02 17:40:06,CUST_03072,small_business,web_form,mobile_app,other,low,open,gold,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,0,neutral,3,0,ios,LATAM
TCKT_000661,2024-10-09 20:42:39,CUST_05960,small_business,email,data_export,account_access,low,resolved,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,15.27,0,very_negative,1,0,api_client,
TCKT_000696,2024-10-13 02:57:57,CUST_07214,education,phone_transcript,api_integration,account_access,medium,in_progress,gold,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,0,0,api_client,EU
TCKT_000869,2024-10-19 23:23:07,CUST_01831,individual,phone_transcript,analytics_dashboard,how_to,medium,in_progress,platinum,How can I export my data from the analytics dashboard section?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,,,1,negative,2,1,android,MEA
TCKT_000916,2024-10-20 09:23:45,CUST_06488,individual,web_form,data_export,how_to,medium,in_progress,standard,Can you explain how to configure data export properly?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,android,MEA
TCKT_000919,2024-10-10 07:05:47,CUST_00574,enterprise,in_app,api_integration,performance,high,resolved,standard,The api integration page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Optimized queries and increased resource allocation.,12.21,0,neutral,3,0,web,APAC
TCKT_000951,2024-10-03 01:22:13,CUST_01904,education,email,mobile_app,billing_problem,urgent,resolved,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. This has been escalated to our on-call team for immediate attention.,Adjusted the invoice and issued a refund where applicable.,3.39,0,negative,3,0,api_client,LATAM
TCKT_000960,2024-10-16 15:17:23,CUST_05716,non_profit,email,api_integration,security_concern,low,resolved,gold,I noticed a suspicious login on my account.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",51.99,0,very_negative,0,1,ios,
TCKT_001016,2024-10-15 23:38:38,CUST_09760,individual,web_form,api_integration,bug,medium,closed_no_action,gold,The page keeps crashing whenever I try to open the api integration section.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,85.65,0,positive,5,0,android,
TCKT_001022,2024-10-16 15:08:52,CUST_03792,education,chat,data_export,performance,low,open,standard,Queries in the data export module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,,,0,neutral,4,0,android,LATAM
TCKT_001059,2024-10-26 02:13:51,CUST_01563,non_profit,email,data_export,other,low,resolved,gold,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,9.42,0,neutral,0,0,api_client,EU
TCKT_001061,2024-10-11 17:18:30,CUST_04380,individual,email,mobile_app,performance,low,closed_no_action,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,27.23,0,positive,0,0,desktop_app,MEA
TCKT_001254,2024-10-17 12:23:03,CUST_01185,education,web_form,mobile_app,billing_problem,low,open,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,0,0,api_client,
TCKT_001304,2024-10-14 14:43:02,CUST_07090,individual,in_app,api_integration,performance,low,resolved,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,12.46,0,negative,0,0,api_client,
