ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000007,2024-11-01 16:14:51,CUST_01017,education,in_app,billing,security_concern,urgent,resolved,gold,I noticed a suspicious login on my account.,We take security very seriously. This has been escalated to our on-call team for immediate attention.,"Investigated logs, mitigated the issue, and updated security settings.",4.36,0,negative,3,1,api_client,APAC
TCKT_000008,2024-11-07 06:43:26,CUST_00065,non_profit,phone_transcript,api_integration,billing_problem,low,resolved,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,26.78,0,very_negative,0,0,web,
TCKT_000019,2024-11-25 13:01:46,CUST_06547,non_profit,phone_transcript,api_integration,bug,medium,resolved,standard,The api integration feature is not saving my changes.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,8.23,0,very_positive,5,0,web,MEA
TCKT_000230,2024-11-08 22:30:34,CUST_07184,non_profit,chat,billing,billing_problem,urgent,resolved,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. This has been escalated to our on-call team for immediate attention.,Adjusted the invoice and issued a refund where applicable.,5.83,0,negative,3,1,desktop_app,LATAM
TCKT_000239,2024-11-17 13:51:19,CUST_04250,small_business,email,mobile_app,how_to,urgent,in_progress,gold,Can you explain how to configure mobile app properly?,Happy to help with your question. This has been escalated to our on-call team for immediate attention.,,,0,very_positive,5,0,api_client,MEA
TCKT_000244,2024-11-19 00:17:36,CUST_07157,enterprise,in_app,analytics_dashboard,other,low,closed_no_action,gold,"Something seems off, can you please check my workspace?",Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,203.13,0,positive,4,1,desktop_app,MEA
TCKT_000319,2024-11-09 09:41:18,CUST_09945,education,email,data_export,feature_request,low,closed_no_action,standard,Our team needs more advanced options for data export.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,58.35,0,negative,0,1,android,MEA
TCKT_000360,2024-11-21 00:31:27,CUST_03793,individual,in_app,billing,other,low,in_progress,gold,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,0,neutral,3,0,web,EU
TCKT_000362,2024-11-07 01:36:53,CUST_02576,small_business,in_app,mobile_app,billing_problem,low,on_hold,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,2,0,api_client,APAC
TCKT_000389,2024-11-03 16:12:09,CUST_00270,enterprise,phone_transcript,notifications,security_concern,medium,in_progress,standard,I noticed a suspicious login on my account.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,3,0,ios,LATAM
TCKT_000548,2024-11-13 09:26:07,CUST_09514,enterprise,email,billing,performance,low,resolved,gold,The billing page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,11.96,1,negative,0,1,desktop_app,EU
TCKT_000580,2024-11-04 17:38:16,CUST_00920,non_profit,web_form,data_export,how_to,low,resolved,gold,Can you explain how to configure data export properly?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,29.63,0,positive,0,1,web,EU
TCKT_000755,2024-11-03 21:40:53,CUST_09938,small_business,chat,notifications,performance,medium,resolved,gold,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,40.12,0,very_negative,1,0,ios,MEA
TCKT_000763,2024-11-24 16:59:28,CUST_03400,small_business,in_app,mobile_app,security_concern,medium,resolved,standard,I noticed a suspicious login on my account.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",26.16,0,very_negative,2,0,api_client,EU
TCKT_000828,2024-11-03 12:53:22,CUST_08734,individual,web_form,login_auth,how_to,high,resolved,standard,How can I export my data from the login auth section?,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,Provided step-by-step instructions and relevant documentation.,8.04,0,positive,0,0,api_client,LATAM
TCKT_000834,2024-11-17 11:12:58,CUST_04636,small_business,in_app,data_export,billing_problem,medium,in_progress,gold,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,1,0,android,MEA
TCKT_000842,2024-11-05 10:01:06,CUST_04081,small_business,chat,notifications,performance,medium,resolved,standard,The notifications page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,19.95,0,negative,2,0,ios,MEA
TCKT_000894,2024-11-03 15:41:24,CUST_01788,non_profit,email,login_auth,feature_request,high,resolved,gold,Can you add an option to customize login auth?,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,Captured the request and added it to the product backlog.,1.65,0,positive,4,1,desktop_app,APAC
TCKT_001112,2024-11-02 18:51:03,CUST_09954,individual,web_form,notifications,security_concern,medium,open,gold,I noticed a suspicious login on my account.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,3,1,android,
TCKT_001136,2024-11-16 13:22:36,CUST_07280,education,chat,mobile_app,other,high,on_hold,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,,,0,very_positive,5,0,api_client,APAC
TCKT_001203,2024-11-02 04:54:42,CUST_07984,education,phone_transcript,analytics_dashboard,feature_request,medium,in_progress,gold,It would be great to have analytics dashboard support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,2,0,ios,MEA
TCKT_001341,2024-11-23 06:03:16,CUST_07649,individual,chat,data_export,security_concern,medium,resolved,gold,I noticed a suspicious login on my account.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",12.31,0,very_negative,1,0,android,EU
TCKT_001401,2024-11-20 09:06:11,CUST_02179,non_profit,chat,billing,other,low,closed_no_action,standard,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,38.1,0,neutral,3,0,android,EU
TCKT_001518,2024-11-20 22:13:13,CUST_00818,small_business,in_app,login_auth,feature_request,high,resolved,standard,It would be great to have login auth support in your product.,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,Captured the request and added it to the product backlog.,21.62,0,neutral,0,1,api_client,APAC
TCKT_001577,2024-11-20 01:42:15,CUST_02416,non_profit,chat,mobile_app,performance,low,resolved,gold,Queries in the mobile app module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,52.66,0,negative,2,1,ios,MEA
TCKT_001581,2024-11-17 20:58:01,CUST_01549,individual,in_app,api_integration,performance,high,resolved,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Optimized queries and increased resource allocation.,13.48,0,negative,3,1,desktop_app,EU
TCKT_001594,2024-11-21 06:58:20,CUST_03056,small_business,web_form,api_integration,account_access,medium,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,27.64,0,positive,5,0,web,
TCKT_001596,2024-11-13 11:26:13,CUST_01162,non_profit,in_app,billing,security_concern,medium,resolved,standard,There seems to be a vulnerability in the billing functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",24.0,0,neutral,4,0,ios,MEA
TCKT_001617,2024-11-04 10:35:04,CUST_08065,education,phone_transcript,mobile_app,how_to,medium,resolved,standard,How can I export my data from the mobile app section?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,28.06,1,very_positive,5,0,android,EU
TCKT_001661,2024-11-22 00:55:40,CUST_08266,individual,in_app,data_export,bug,high,resolved,gold,The data export feature is not saving my changes.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,Patched the bug and deployed a fix to production.,15.33,0,negative,3,1,android,MEA
TCKT_001708,2024-11-24 17:51:32,CUST_09631,small_business,chat,mobile_app,bug,high,resolved,platinum,The page keeps crashing whenever I try to open the mobile app section.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,Patched the bug and deployed a fix to production.,21.51,0,neutral,3,0,api_client,MEA
TCKT_001787,2024-11-03 07:13:49,CUST_07338,enterprise,in_app,login_auth,billing_problem,medium,in_progress,platinum,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,0,android,LATAM
TCKT_001895,2024-11-06 14:57:22,CUST_09496,individual,email,billing,performance,urgent,resolved,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. This has been escalated to our on-call team for immediate attention.,Optimized queries and increased resource allocation.,3.73,0,neutral,0,1,desktop_app,LATAM
