ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000028,2022-08-08 19:39:43,CUST_03395,enterprise,web_form,api_integration,other,low,resolved,platinum,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,52.55,0,neutral,0,0,android,EU
TCKT_000097,2022-08-06 15:16:36,CUST_04243,enterprise,phone_transcript,login_auth,how_to,low,resolved,gold,How can I export my data from the login auth section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,53.05,0,very_positive,5,0,ios,
TCKT_000176,2022-08-29 11:44:46,CUST_09209,education,email,billing,billing_problem,low,resolved,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,60.6,0,very_negative,2,0,android,LATAM
TCKT_000233,2022-08-28 16:46:03,CUST_09178,enterprise,email,mobile_app,how_to,low,in_progress,standard,Can you explain how to configure mobile app properly?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,positive,5,0,desktop_app,APAC
TCKT_000245,2022-08-09 01:07:01,CUST_06318,non_profit,web_form,login_auth,billing_problem,high,resolved,gold,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Adjusted the invoice and issued a refund where applicable.,11.2,0,neutral,4,0,android,APAC
TCKT_000384,2022-08-29 05:54:29,CUST_07543,small_business,email,login_auth,other,medium,resolved,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,25.05,0,positive,5,0,web,MEA
TCKT_000426,2022-08-25 05:41:02,CUST_03097,non_profit,in_app,login_auth,performance,high,resolved,gold,The login auth page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Optimized queries and increased resource allocation.,8.83,0,neutral,0,0,desktop_app,
TCKT_000478,2022-08-21 08:31:29,CUST_02032,non_profit,email,api_integration,bug,urgent,resolved,gold,I am seeing an error message when I click on api integration.,Thanks for reporting this bug. This has been escalated to our on-call team for immediate attention.,Patched the bug and deployed a fix to production.,2.59,0,neutral,0,1,ios,EU
TCKT_000543,2022-08-24 11:56:25,CUST_05205,education,email,mobile_app,billing_problem,medium,closed_no_action,gold,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,223.28,0,neutral,4,0,web,APAC
TCKT_000569,2022-08-13 05:41:38,CUST_00365,enterprise,in_app,mobile_app,security_concern,low,open,standard,We need details about your data encryption and compliance.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,,,0,negative,2,0,desktop_app,LATAM
TCKT_000666,2022-08-20 20:05:23,CUST_09038,non_profit,in_app,login_auth,billing_problem,medium,in_progress,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,1,desktop_app,EU
TCKT_000682,2022-08-30 10:05:50,CUST_06417,individual,chat,notifications,account_access,high,resolved,gold,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,8.28,0,negative,0,0,web,MEA
TCKT_000734,2022-08-02 11:35:06,CUST_02957,small_business,phone_transcript,analytics_dashboard,performance,medium,resolved,standard,The analytics dashboard page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,27.56,0,neutral,3,0,android,LATAM
TCKT_000747,2022-08-16 21:11:54,CUST_02732,education,phone_transcript,data_export,security_concern,medium,resolved,platinum,We need details about your data encryption and compliance.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",6.13,0,very_negative,2,0,api_client,EU
TCKT_000779,2022-08-19 20:51:26,CUST_09229,small_business,phone_transcript,mobile_app,performance,low,on_hold,gold,Queries in the mobile app module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,,,0,very_positive,5,0,api_client,LATAM
TCKT_000798,2022-08-08 22:55:57,CUST_09157,education,web_form,login_auth,account_access,medium,resolved,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,18.64,0,very_negative,0,0,desktop_app,EU
TCKT_000848,2022-08-07 11:06:07,CUST_06508,non_profit,web_form,billing,bug,low,on_hold,standard,I am seeing an error message when I click on billing.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,1,0,ios,LATAM
TCKT_000867,2022-08-20 13:07:05,CUST_03186,individual,web_form,data_export,account_access,high,in_progress,gold,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,,,0,neutral,0,0,ios,
TCKT_000872,2022-08-11 13:44:15,CUST_05939,enterprise,phone_transcript,mobile_app,account_access,urgent,resolved,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. This has been escalated to our on-call team for immediate attention.,Reset account credentials and confirmed successful login.,7.09,0,positive,5,1,api_client,APAC
TCKT_000877,2022-08-19 02:15:39,CUST_06402,small_business,in_app,api_integration,billing_problem,medium,resolved,gold,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,9.88,0,negative,2,0,ios,MEA
TCKT_000928,2022-08-07 13:48:55,CUST_05612,enterprise,web_form,notifications,account_access,medium,resolved,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,25.47,0,very_negative,1,0,api_client,APAC
TCKT_000952,2022-08-10 05:31:55,CUST_04792,education,in_app,notifications,performance,medium,resolved,platinum,Queries in the notifications module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,5.84,0,negative,3,0,android,EU
TCKT_000966,2022-08-14 08:51:26,CUST_04831,small_business,chat,billing,how_to,medium,resolved,platinum,Can you explain how to configure billing properly?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,38.11,0,positive,5,1,web,EU
TCKT_000986,2022-08-27 11:16:18,CUST_08168,individual,chat,analytics_dashboard,security_concern,low,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",42.83,0,negative,3,0,ios,LATAM
TCKT_000993,2022-08-12 06:30:00,CUST_06049,individual,in_app,billing,other,low,resolved,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,29.08,0,neutral,4,0,android,APAC
TCKT_001186,2022-08-01 21:07:16,CUST_04723,non_profit,web_form,notifications,performance,medium,resolved,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,42.3,0,negative,2,0,desktop_app,EU
TCKT_001284,2022-08-03 16:16:27,CUST_07431,education,web_form,billing,how_to,low,open,platinum,How can I export my data from the billing section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,positive,4,0,desktop_app,EU
TCKT_001388,2022-08-14 01:01:34,CUST_01543,small_business,phone_transcript,mobile_app,account_access,high,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,5.78,0,neutral,3,0,ios,EU
