ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000045,2025-10-14 12:02:27,CUST_00729,non_profit,in_app,api_integration,performance,low,resolved,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,8.69,0,positive,0,0,android,APAC
TCKT_000087,2025-10-29 16:53:59,CUST_03369,non_profit,web_form,analytics_dashboard,bug,high,resolved,standard,I am seeing an error message when I click on analytics dashboard.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,Patched the bug and deployed a fix to production.,23.65,0,positive,0,0,ios,LATAM
TCKT_000154,2025-10-04 22:23:19,CUST_05371,individual,chat,data_export,account_access,low,closed_no_action,gold,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,211.47,0,negative,3,0,web,LATAM
TCKT_000323,2025-10-10 11:56:07,CUST_02973,enterprise,phone_transcript,data_export,billing_problem,high,resolved,platinum,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Adjusted the invoice and issued a refund where applicable.,2.19,0,negative,3,0,desktop_app,APAC
TCKT_000499,2025-10-02 06:36:54,CUST_06692,non_profit,phone_transcript,data_export,billing_problem,low,resolved,platinum,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,51.68,0,negative,3,1,ios,MEA
TCKT_000507,2025-10-30 18:02:39,CUST_09113,enterprise,phone_transcript,notifications,performance,low,closed_no_action,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,39.85,0,neutral,3,0,ios,APAC
TCKT_000542,2025-10-03 09:44:11,CUST_03310,individual,chat,mobile_app,performance,medium,resolved,standard,The mobile app page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,38.84,0,neutral,3,1,web,APAC
TCKT_000556,2025-10-13 16:27:27,CUST_01877,education,email,mobile_app,security_concern,low,in_progress,gold,We need details about your data encryption and compliance.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,,,0,positive,4,1,desktop_app,APAC
TCKT_000571,2025-10-26 10:37:08,CUST_07893,small_business,in_app,api_integration,security_concern,low,open,standard,I noticed a suspicious login on my account.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,2,1,desktop_app,APAC
TCKT_000579,2025-10-26 20:14:33,CUST_05177,education,email,mobile_app,billing_problem,medium,in_progress,gold,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,0,1,ios,LATAM
