ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000004,2025-12-25 15:59:52,CUST_03557,education,chat,analytics_dashboard,account_access,medium,in_progress,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,,,0,positive,5,1,android,LATAM
TCKT_000027,2025-12-11 01:06:03,CUST_01061,small_business,in_app,notifications,billing_problem,high,resolved,platinum,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Adjusted the invoice and issued a refund where applicable.,23.16,0,positive,0,0,ios,LATAM
TCKT_000033,2025-12-19 13:56:20,CUST_05223,individual,email,data_export,security_concern,low,open,standard,We need details about your data encryption and compliance.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,,,0,negative,3,0,desktop_app,LATAM
TCKT_000076,2025-12-30 15:04:42,CUST_06989,individual,web_form,analytics_dashboard,billing_problem,medium,open,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,0,0,desktop_app,LATAM
TCKT_000135,2025-12-02 03:45:23,CUST_01764,enterprise,web_form,notifications,bug,medium,in_progress,standard,I am seeing an error message when I click on notifications.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,web,APAC
TCKT_000179,2025-12-21 06:32:12,CUST_09794,small_business,web_form,analytics_dashboard,billing_problem,low,on_hold,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,0,negative,3,0,web,APAC
TCKT_000220,2025-12-21 06:38:58,CUST_03671,non_profit,in_app,login_auth,performance,low,resolved,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,70.21,1,neutral,3,0,android,EU
TCKT_000257,2025-12-17 22:56:24,CUST_07447,non_profit,phone_transcript,login_auth,security_concern,high,open,standard,I noticed a suspicious login on my account.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,,,0,positive,4,0,web,MEA
TCKT_000261,2025-12-23 16:49:51,CUST_03700,non_profit,phone_transcript,notifications,feature_request,medium,resolved,standard,Our team needs more advanced options for notifications.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,11.36,0,very_positive,0,0,desktop_app,LATAM
TCKT_000266,2025-12-08 11:46:51,CUST_00139,education,web_form,data_export,other,medium,on_hold,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,2,1,ios,EU
TCKT_000344,2025-12-06 20:19:31,CUST_00803,small_business,chat,analytics_dashboard,feature_request,high,open,platinum,Can you add an option to customize analytics dashboard?,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,,,0,neutral,3,0,api_client,APAC
TCKT_000430,2025-12-24 16:36:22,CUST_01903,individual,email,billing,performance,medium,in_progress,standard,Queries in the billing module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,0,0,web,EU
TCKT_000521,2025-12-15 12:07:24,CUST_01105,small_business,phone_transcript,mobile_app,other,medium,resolved,gold,I have a general question about my account.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,32.4,0,negative,3,1,web,MEA
TCKT_000533,2025-12-29 22:46:22,CUST_08835,individual,in_app,analytics_dashboard,bug,medium,resolved,standard,I am seeing an error message when I click on analytics dashboard.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,38.93,0,very_positive,5,0,api_client,EU
TCKT_000582,2025-12-01 03:53:20,CUST_00989,non_profit,phone_transcript,mobile_app,feature_request,low,resolved,platinum,Can you add an option to customize mobile app?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,50.24,0,neutral,0,0,web,APAC
TCKT_000590,2025-12-11 23:27:08,CUST_03396,individual,phone_transcript,mobile_app,performance,medium,open,gold,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,0,0,ios,APAC
TCKT_000594,2025-12-11 20:46:57,CUST_01094,non_profit,chat,mobile_app,billing_problem,low,resolved,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,24.52,0,negative,0,0,api_client,LATAM
TCKT_000642,2025-12-16 02:19:43,CUST_00755,non_profit,email,notifications,how_to,low,open,gold,Can you explain how to configure notifications properly?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,positive,0,0,api_client,APAC
TCKT_000647,2025-12-21 06:37:45,CUST_09605,small_business,web_form,login_auth,security_concern,urgent,closed_no_action,gold,I noticed a suspicious login on my account.,We take security very seriously. This has been escalated to our on-call team for immediate attention.,Ticket closed without further action after no response from the customer.,200.72,0,neutral,0,1,ios,MEA
TCKT_000654,2025-12-25 21:25:48,CUST_05907,education,phone_transcript,mobile_app,other,high,on_hold,gold,I have a general question about my account.,Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,,,0,neutral,0,0,android,LATAM
TCKT_000684,2025-12-21 16:51:23,CUST_08074,enterprise,email,analytics_dashboard,how_to,low,open,gold,Can you explain how to configure analytics dashboard properly?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,neutral,4,1,web,MEA
TCKT_000788,2025-12-30 18:27:57,CUST_01194,small_business,chat,data_export,account_access,medium,on_hold,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,2,1,android,EU
TCKT_000791,2025-12-24 07:38:30,CUST_04569,non_profit,chat,api_integration,other,medium,closed_no_action,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,173.87,0,neutral,4,0,api_client,LATAM
TCKT_000797,2025-12-13 01:14:37,CUST_02667,small_business,web_form,api_integration,security_concern,high,in_progress,standard,We need details about your data encryption and compliance.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,,,0,neutral,3,0,android,EU
TCKT_000957,2025-12-03 22:40:10,CUST_05435,non_profit,email,notifications,feature_request,high,closed_no_action,standard,Our team needs more advanced options for notifications.,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,Ticket closed without further action after no response from the customer.,200.56,0,very_positive,5,0,android,LATAM
TCKT_000968,2025-12-01 12:50:15,CUST_05532,non_profit,web_form,api_integration,feature_request,low,resolved,gold,Can you add an option to customize api integration?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,37.16,0,positive,4,0,api_client,LATAM
TCKT_000973,2025-12-03 20:23:54,CUST_00057,non_profit,phone_transcript,analytics_dashboard,how_to,medium,resolved,standard,Can you explain how to configure analytics dashboard properly?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,9.5,0,very_negative,0,0,api_client,
TCKT_000987,2025-12-19 23:02:03,CUST_09853,non_profit,chat,analytics_dashboard,security_concern,high,resolved,gold,We need details about your data encryption and compliance.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",10.24,0,positive,4,1,ios,EU
TCKT_001081,2025-12-17 12:51:07,CUST_01911,small_business,web_form,mobile_app,how_to,medium,in_progress,platinum,I need help setting up mobile app for my team.,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,,,0,very_positive,5,1,web,MEA
TCKT_001199,2025-12-27 06:56:15,CUST_00992,individual,email,api_integration,bug,high,in_progress,platinum,The page keeps crashing whenever I try to open the api integration section.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,,,1,neutral,3,0,ios,EU
TCKT_001256,2025-12-10 15:08:48,CUST_04128,non_profit,email,notifications,how_to,high,resolved,gold,I need help setting up notifications for my team.,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,Provided step-by-step instructions and relevant documentation.,21.39,0,very_negative,2,1,desktop_app,
TCKT_001525,2025-12-01 03:25:02,CUST_00900,education,email,api_integration,account_access,high,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,6.71,0,neutral,0,1,desktop_app,EU
TCKT_001545,2025-12-02 03:23:27,CUST_06622,small_business,email,data_export,security_concern,medium,open,gold,There seems to be a vulnerability in the data export functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,,,0,positive,5,1,api_client,APAC
TCKT_001648,2025-12-10 03:10:08,CUST_09266,education,in_app,billing,feature_request,medium,on_hold,platinum,It would be great to have billing support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,,,0,very_positive,5,0,api_client,LATAM
TCKT_001683,2025-12-18 07:32:25,CUST_09491,non_profit,email,data_export,other,medium,resolved,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,13.24,0,positive,4,0,desktop_app,LATAM
TCKT_001710,2025-12-20 17:37:59,CUST_08004,non_profit,email,login_auth,account_access,low,in_progress,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,very_positive,5,0,android,MEA
TCKT_001768,2025-12-16 09:40:11,CUST_00694,non_profit,in_app,login_auth,feature_request,urgent,in_progress,platinum,It would be great to have login auth support in your product.,Thanks for your feature suggestion. This has been escalated to our on-call team for immediate attention.,,,0,neutral,4,0,web,APAC
