ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000058,2022-10-20 20:04:14,CUST_03926,individual,phone_transcript,notifications,security_concern,high,resolved,standard,There seems to be a vulnerability in the notifications functionality.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",1.85,0,very_negative,0,0,android,EU
TCKT_000115,2022-10-25 17:08:45,CUST_02034,small_business,phone_transcript,login_auth,account_access,low,in_progress,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,1,0,api_client,EU
TCKT_000196,2022-10-20 08:13:45,CUST_08965,enterprise,phone_transcript,login_auth,other,medium,resolved,standard,I have a general question about my account.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,4.92,0,very_negative,1,1,web,
TCKT_000200,2022-10-05 04:14:13,CUST_02462,enterprise,email,api_integration,billing_problem,high,resolved,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Adjusted the invoice and issued a refund where applicable.,1.29,0,very_positive,5,0,desktop_app,EU
TCKT_000217,2022-10-20 03:03:41,CUST_00632,education,phone_transcript,billing,security_concern,urgent,on_hold,standard,I noticed a suspicious login on my account.,We take security very seriously. This has been escalated to our on-call team for immediate attention.,,,0,neutral,0,0,android,LATAM
TCKT_000223,2022-10-02 04:17:51,CUST_03751,education,in_app,data_export,performance,medium,open,standard,Queries in the data export module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,ios,EU
TCKT_000269,2022-10-08 23:30:28,CUST_06539,individual,email,mobile_app,account_access,medium,open,gold,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,0,0,desktop_app,MEA
TCKT_000339,2022-10-02 09:01:43,CUST_01994,individual,web_form,data_export,how_to,medium,in_progress,platinum,How can I export my data from the data export section?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,0,android,LATAM
TCKT_000447,2022-10-05 14:40:03,CUST_05875,education,in_app,data_export,other,medium,open,gold,I need help but I'm not sure which category this fits in.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,1,api_client,
TCKT_000454,2022-10-03 01:58:11,CUST_02159,non_profit,phone_transcript,notifications,how_to,medium,resolved,standard,How can I export my data from the notifications section?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,9.52,0,very_positive,0,0,desktop_app,
