ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000006,2024-09-24 14:04:53,CUST_03844,education,email,mobile_app,performance,low,closed_no_action,gold,Queries in the mobile app module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,226.93,0,positive,5,0,ios,
TCKT_000090,2024-09-28 00:21:43,CUST_01991,education,chat,api_integration,bug,low,open,standard,I am seeing an error message when I click on api integration.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,positive,0,1,api_client,MEA
TCKT_000118,2024-09-09 18:50:33,CUST_06403,enterprise,chat,billing,account_access,high,resolved,gold,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,5.98,0,negative,2,0,web,
TCKT_000129,2024-09-11 09:00:30,CUST_08477,enterprise,web_form,mobile_app,other,medium,resolved,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,20.88,0,very_negative,1,0,web,MEA
TCKT_000144,2024-09-11 23:45:40,CUST_08504,non_profit,chat,notifications,how_to,urgent,resolved,standard,I need help setting up notifications for my team.,Happy to help with your question. This has been escalated to our on-call team for immediate attention.,Provided step-by-step instructions and relevant documentation.,5.47,0,negative,0,0,desktop_app,APAC
TCKT_000234,2024-09-22 13:38:18,CUST_07097,enterprise,in_app,notifications,feature_request,medium,resolved,gold,Can you add an option to customize notifications?,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,39.47,1,positive,0,0,web,MEA
TCKT_000246,2024-09-29 23:20:22,CUST_01479,individual,web_form,notifications,performance,low,in_progress,gold,Queries in the notifications module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,,,0,very_positive,0,0,web,MEA
TCKT_000295,2024-09-01 01:38:52,CUST_08836,enterprise,web_form,billing,bug,high,resolved,platinum,The page keeps crashing whenever I try to open the billing section.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,Patched the bug and deployed a fix to production.,14.88,0,neutral,0,0,desktop_app,LATAM
TCKT_000376,2024-09-08 13:27:19,CUST_08282,enterprise,phone_transcript,api_integration,other,medium,in_progress,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,3,1,web,LATAM
TCKT_000392,2024-09-24 21:17:08,CUST_03559,individual,chat,billing,other,medium,resolved,gold,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,30.41,0,very_negative,1,0,ios,MEA
TCKT_000409,2024-09-07 19:38:36,CUST_04288,enterprise,phone_transcript,analytics_dashboard,feature_request,low,resolved,standard,It would be great to have analytics dashboard support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,15.6,0,very_positive,0,0,android,LATAM
TCKT_000410,2024-09-27 00:07:28,CUST_08552,enterprise,web_form,mobile_app,other,low,resolved,standard,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,14.61,0,negative,2,1,ios,APAC
TCKT_000595,2024-09-27 04:47:56,CUST_03991,enterprise,in_app,mobile_app,feature_request,low,resolved,gold,Our team needs more advanced options for mobile app.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,57.14,0,negative,2,0,api_client,EU
TCKT_000646,2024-09-28 15:59:25,CUST_05797,enterprise,in_app,api_integration,performance,urgent,resolved,standard,Queries in the api integration module are timing out.,We understand performance issues can be frustrating. This has been escalated to our on-call team for immediate attention.,Optimized queries and increased resource allocation.,2.14,1,neutral,0,0,web,
TCKT_000671,2024-09-19 22:15:51,CUST_08810,enterprise,email,notifications,performance,high,resolved,standard,Queries in the notifications module are timing out.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Optimized queries and increased resource allocation.,22.43,0,very_negative,0,0,android,EU
TCKT_000688,2024-09-03 13:09:47,CUST_03995,education,in_app,mobile_app,feature_request,medium,resolved,standard,Can you add an option to customize mobile app?,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,44.3,0,positive,0,0,ios,
TCKT_000819,2024-09-10 18:00:50,CUST_03410,individual,web_form,data_export,other,high,on_hold,platinum,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,,,0,positive,4,0,ios,MEA
