ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000088,2024-07-25 10:40:54,CUST_06515,education,in_app,data_export,billing_problem,medium,on_hold,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,2,1,android,APAC
TCKT_000116,2024-07-29 07:18:18,CUST_01829,enterprise,email,billing,account_access,high,open,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,,,0,positive,4,0,android,LATAM
TCKT_000157,2024-07-02 12:50:33,CUST_03720,education,chat,login_auth,security_concern,high,resolved,standard,There seems to be a vulnerability in the login auth functionality.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",19.3,0,positive,4,0,android,EU
TCKT_000161,2024-07-23 06:16:16,CUST_08928,individual,web_form,mobile_app,account_access,low,in_progress,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,neutral,4,0,desktop_app,APAC
TCKT_000183,2024-07-13 01:06:04,CUST_02531,non_profit,chat,api_integration,billing_problem,low,in_progress,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,0,0,ios,EU
TCKT_000318,2024-07-25 21:02:08,CUST_03723,small_business,web_form,data_export,billing_problem,medium,resolved,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,45.77,0,neutral,0,0,api_client,MEA
TCKT_000338,2024-07-09 17:02:41,CUST_03902,small_business,in_app,notifications,security_concern,medium,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",45.87,0,neutral,3,0,api_client,APAC
TCKT_000373,2024-07-10 10:40:17,CUST_03227,enterprise,email,login_auth,billing_problem,medium,on_hold,platinum,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,1,0,web,LATAM
TCKT_000381,2024-07-11 17:31:17,CUST_02776,education,chat,data_export,performance,low,in_progress,standard,The data export page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,,,0,very_positive,5,0,android,MEA
TCKT_000407,2024-07-18 04:30:49,CUST_02926,education,web_form,notifications,how_to,medium,resolved,standard,Can you explain how to configure notifications properly?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,9.13,0,neutral,4,1,api_client,EU
