ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000071,2023-06-23 11:12:17,CUST_06372,non_profit,phone_transcript,analytics_dashboard,bug,medium,resolved,gold,I am seeing an error message when I click on analytics dashboard.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,22.99,0,negative,0,0,ios,EU
TCKT_000262,2023-06-21 07:50:04,CUST_07940,small_business,chat,billing,other,low,in_progress,platinum,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,0,neutral,4,0,ios,EU
TCKT_000276,2023-06-14 14:52:46,CUST_03176,enterprise,web_form,mobile_app,account_access,low,resolved,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,51.99,0,very_negative,2,0,web,
TCKT_000290,2023-06-22 08:09:20,CUST_04214,enterprise,chat,data_export,account_access,high,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,16.83,1,very_negative,2,1,api_client,
TCKT_000350,2023-06-15 23:00:54,CUST_02295,non_profit,web_form,analytics_dashboard,bug,low,in_progress,standard,The analytics dashboard feature is not saving my changes.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,positive,4,0,desktop_app,APAC
TCKT_000406,2023-06-29 22:03:45,CUST_04766,enterprise,in_app,billing,performance,high,resolved,gold,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Optimized queries and increased resource allocation.,19.92,0,very_negative,2,0,web,APAC
TCKT_000463,2023-06-16 19:43:49,CUST_08922,individual,web_form,login_auth,feature_request,low,open,standard,Our team needs more advanced options for login auth.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,negative,0,0,ios,EU
TCKT_000593,2023-06-17 08:04:07,CUST_08709,enterprise,web_form,analytics_dashboard,security_concern,medium,resolved,standard,There seems to be a vulnerability in the analytics dashboard functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",28.06,0,neutral,3,0,web,MEA
TCKT_000599,2023-06-14 23:37:13,CUST_09775,enterprise,web_form,notifications,how_to,low,on_hold,platinum,I need help setting up notifications for my team.,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,positive,5,0,web,MEA
TCKT_000615,2023-06-21 18:46:01,CUST_03788,individual,email,data_export,how_to,low,resolved,standard,I need help setting up data export for my team.,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,50.02,0,very_positive,0,0,desktop_app,LATAM
TCKT_000648,2023-06-28 23:20:08,CUST_08185,small_business,chat,billing,security_concern,high,resolved,gold,I noticed a suspicious login on my account.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",5.9,0,neutral,0,0,desktop_app,EU
TCKT_000843,2023-06-15 14:34:07,CUST_06674,non_profit,in_app,api_integration,feature_request,low,resolved,gold,It would be great to have api integration support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,36.9,0,very_positive,5,0,web,LATAM
TCKT_000850,2023-06-27 08:53:50,CUST_07373,education,email,mobile_app,bug,high,in_progress,standard,I am seeing an error message when I click on mobile app.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,,,0,neutral,4,0,api_client,MEA
TCKT_000859,2023-06-01 00:34:36,CUST_06554,small_business,phone_transcript,mobile_app,bug,high,in_progress,standard,I am seeing an error message when I click on mobile app.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,,,1,negative,0,0,android,APAC
TCKT_000907,2023-06-17 03:19:43,CUST_02985,enterprise,phone_transcript,billing,bug,low,resolved,standard,The page keeps crashing whenever I try to open the billing section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,22.6,0,very_negative,0,1,desktop_app,EU
TCKT_000942,2023-06-06 17:33:53,CUST_04616,education,chat,data_export,other,medium,in_progress,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,0,1,ios,APAC
TCKT_001014,2023-06-26 01:29:45,CUST_02518,individual,chat,notifications,other,low,in_progress,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,0,neutral,0,1,api_client,EU
TCKT_001017,2023-06-06 18:12:58,CUST_06841,small_business,email,mobile_app,how_to,low,in_progress,standard,I need help setting up mobile app for my team.,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,1,positive,0,0,api_client,EU
TCKT_001019,2023-06-16 14:31:16,CUST_09396,non_profit,chat,billing,billing_problem,high,resolved,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Adjusted the invoice and issued a refund where applicable.,11.07,0,negative,0,0,ios,LATAM
TCKT_001032,2023-06-16 12:02:33,CUST_08993,small_business,chat,data_export,bug,medium,resolved,standard,The page keeps crashing whenever I try to open the data export section.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,17.7,0,positive,0,0,ios,APAC
TCKT_001050,2023-06-24 23:43:13,CUST_01616,education,chat,login_auth,performance,medium,open,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,1,neutral,0,0,android,
TCKT_001057,2023-06-14 09:02:29,CUST_06460,enterprise,web_form,api_integration,bug,high,resolved,standard,I am seeing an error message when I click on api integration.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,Patched the bug and deployed a fix to production.,22.4,0,positive,0,0,ios,EU
TCKT_001095,2023-06-22 03:09:08,CUST_03984,education,email,data_export,account_access,low,in_progress,platinum,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,neutral,3,0,android,LATAM
TCKT_001161,2023-06-07 19:48:11,CUST_01991,small_business,phone_transcript,analytics_dashboard,feature_request,medium,in_progress,platinum,It would be great to have analytics dashboard support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,android,APAC
TCKT_001180,2023-06-12 03:17:47,CUST_03178,education,phone_transcript,notifications,security_concern,medium,open,standard,I noticed a suspicious login on my account.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,2,0,ios,
TCKT_001189,2023-06-19 16:07:58,CUST_06788,individual,email,api_integration,billing_problem,high,resolved,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Adjusted the invoice and issued a refund where applicable.,14.03,0,very_negative,2,0,desktop_app,EU
TCKT_001243,2023-06-22 15:00:00,CUST_03066,enterprise,in_app,notifications,security_concern,medium,open,standard,I noticed a suspicious login on my account.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,2,0,ios,
TCKT_001251,2023-06-21 10:18:54,CUST_05236,education,chat,mobile_app,security_concern,high,in_progress,standard,We need details about your data encryption and compliance.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,,,0,neutral,0,1,ios,LATAM
TCKT_001349,2023-06-24 04:23:16,CUST_09614,education,web_form,billing,security_concern,high,resolved,gold,I noticed a suspicious login on my account.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",1.38,0,very_negative,2,1,api_client,MEA
TCKT_001458,2023-06-11 05:55:13,CUST_02978,education,email,billing,security_concern,high,resolved,standard,There seems to be a vulnerability in the billing functionality.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",5.57,0,positive,0,1,android,EU
TCKT_001511,2023-06-30 07:29:06,CUST_07770,education,phone_transcript,billing,how_to,low,in_progress,platinum,How can I export my data from the billing section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,neutral,0,1,web,
TCKT_001587,2023-06-01 07:42:03,CUST_02122,education,in_app,notifications,security_concern,medium,on_hold,standard,We need details about your data encryption and compliance.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,api_client,APAC
TCKT_001612,2023-06-23 09:55:39,CUST_09715,small_business,web_form,data_export,how_to,low,closed_no_action,platinum,I need help setting up data export for my team.,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,180.56,0,very_positive,5,0,android,
TCKT_001696,2023-06-10 16:47:42,CUST_02257,non_profit,web_form,login_auth,security_concern,medium,open,standard,There seems to be a vulnerability in the login auth functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,1,0,android,LATAM
TCKT_001797,2023-06-15 08:13:30,CUST_03992,enterprise,email,billing,bug,low,resolved,platinum,The billing feature is not saving my changes.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,53.98,0,neutral,3,0,android,MEA
TCKT_001817,2023-06-30 11:04:48,CUST_03811,small_business,chat,billing,feature_request,low,resolved,gold,Our team needs more advanced options for billing.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,61.24,1,neutral,3,0,desktop_app,LATAM
TCKT_001829,2023-06-19 00:26:09,CUST_03111,enterprise,web_form,data_export,performance,medium,open,standard,The data export page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,0,android,APAC
TCKT_001892,2023-06-25 00:56:24,CUST_07209,individual,chat,billing,feature_request,low,resolved,standard,Our team needs more advanced options for billing.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,45.28,0,negative,3,0,api_client,LATAM
TCKT_001967,2023-06-29 14:00:35,CUST_01796,enterprise,in_app,api_integration,billing_problem,low,in_progress,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,0,negative,2,0,api_client,EU
TCKT_001991,2023-06-01 02:15:35,CUST_04435,non_profit,chat,data_export,security_concern,low,resolved,standard,I noticed a suspicious login on my account.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",14.95,0,negative,0,0,web,APAC
TCKT_002007,2023-06-22 12:00:46,CUST_03941,small_business,web_form,api_integration,feature_request,medium,resolved,gold,It would be great to have api integration support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,25.76,0,very_positive,5,0,desktop_app,MEA
TCKT_002131,2023-06-08 21:28:56,CUST_03256,education,chat,login_auth,performance,high,in_progress,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,,,0,neutral,3,0,android,LATAM
TCKT_002137,2023-06-05 16:43:46,CUST_05257,individual,in_app,notifications,how_to,medium,resolved,platinum,Can you explain how to configure notifications properly?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,14.22,0,very_negative,0,0,android,MEA
TCKT_002206,2023-06-27 17:50:11,CUST_01472,non_profit,email,api_integration,how_to,low,in_progress,gold,How can I export my data from the api integration section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,neutral,0,1,android,APAC
TCKT_002294,2023-06-18 07:28:20,CUST_06354,non_profit,phone_transcript,login_auth,feature_request,low,in_progress,gold,Can you add an option to customize login auth?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,0,0,android,LATAM
TCKT_002353,2023-06-03 03:33:14,CUST_05605,enterprise,chat,billing,other,high,resolved,gold,"Something seems off, can you please check my workspace?",Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,Provided general guidance and confirmed the issue was resolved.,2.35,1,neutral,0,0,android,APAC
TCKT_002440,2023-06-28 11:49:27,CUST_01908,non_profit,web_form,billing,performance,medium,open,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,0,0,api_client,LATAM
TCKT_002535,2023-06-24 07:05:09,CUST_02539,individual,chat,data_export,account_access,low,in_progress,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,very_positive,0,0,web,MEA
TCKT_002578,2023-06-21 17:45:43,CUST_00221,education,phone_transcript,login_auth,bug,medium,in_progress,standard,The page keeps crashing whenever I try to open the login auth section.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,,,0,positive,4,0,android,MEA
TCKT_002620,2023-06-29 20:33:32,CUST_05380,enterprise,web_form,billing,performance,medium,resolved,gold,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,14.42,1,negative,2,0,web,EU
TCKT_002639,2023-06-18 13:24:37,CUST_00060,individual,email,data_export,other,low,closed_no_action,platinum,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,162.2,0,neutral,4,0,ios,EU
TCKT_002750,2023-06-13 22:09:00,CUST_04612,non_profit,email,notifications,account_access,medium,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,10.86,0,very_negative,0,0,api_client,EU
TCKT_002845,2023-06-22 11:38:30,CUST_09115,non_profit,in_app,api_integration,performance,low,in_progress,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,,,0,positive,4,0,android,EU
TCKT_002912,2023-06-17 07:38:58,CUST_09589,individual,chat,analytics_dashboard,bug,medium,resolved,standard,I am seeing an error message when I click on analytics dashboard.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,35.38,0,neutral,4,0,web,APAC
TCKT_002921,2023-06-03 14:14:23,CUST_05777,small_business,chat,mobile_app,other,medium,closed_no_action,gold,I have a general question about my account.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,214.88,0,neutral,4,1,android,APAC
TCKT_003020,2023-06-18 21:59:58,CUST_08958,education,phone_transcript,notifications,feature_request,low,resolved,gold,Our team needs more advanced options for notifications.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,52.25,0,very_positive,5,0,desktop_app,
TCKT_003111,2023-06-10 09:47:29,CUST_04933,enterprise,web_form,api_integration,performance,medium,resolved,gold,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,37.04,0,neutral,4,0,web,APAC
TCKT_003165,2023-06-23 20:53:35,CUST_06965,small_business,in_app,login_auth,account_access,low,resolved,gold,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,18.65,0,negative,2,0,android,EU
TCKT_003226,2023-06-15 07:53:29,CUST_00031,small_business,email,login_auth,security_concern,medium,resolved,standard,There seems to be a vulnerability in the login auth functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",9.43,0,negative,2,0,ios,APAC
TCKT_003246,2023-06-22 22:00:36,CUST_00676,individual,chat,billing,other,low,in_progress,gold,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,1,neutral,4,1,ios,EU
TCKT_003264,2023-06-10 16:52:34,CUST_03782,enterprise,chat,notifications,billing_problem,low,resolved,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,21.2,0,neutral,3,0,api_client,APAC
TCKT_003297,2023-06-05 22:08:25,CUST_07619,enterprise,web_form,notifications,performance,low,on_hold,standard,Queries in the notifications module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,,,0,negative,0,1,api_client,LATAM
TCKT_003298,2023-06-18 23:48:26,CUST_03393,small_business,phone_transcript,api_integration,performance,low,closed_no_action,gold,Queries in the api integration module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,171.03,0,positive,0,0,desktop_app,
TCKT_003312,2023-06-12 16:09:45,CUST_03885,small_business,web_form,notifications,performance,high,resolved,platinum,Queries in the notifications module are timing out.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Optimized queries and increased resource allocation.,13.73,0,negative,3,0,android,EU
TCKT_003335,2023-06-14 18:54:28,CUST_04206,enterprise,email,notifications,billing_problem,high,open,gold,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,,,0,very_negative,1,0,android,APAC
TCKT_003472,2023-06-30 02:28:54,CUST_08665,enterprise,chat,analytics_dashboard,other,medium,closed_no_action,standard,I have a general question about my account.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,70.35,0,very_negative,2,1,api_client,LATAM
TCKT_003545,2023-06-05 06:13:59,CUST_00001,small_business,email,api_integration,account_access,urgent,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. This has been escalated to our on-call team for immediate attention.,Reset account credentials and confirmed successful login.,7.91,0,positive,4,0,desktop_app,LATAM
TCKT_003546,2023-06-17 18:58:11,CUST_08226,small_business,web_form,api_integration,bug,medium,resolved,gold,The page keeps crashing whenever I try to open the api integration section.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,31.23,0,very_negative,2,0,android,LATAM
TCKT_003661,2023-06-08 15:29:28,CUST_09462,enterprise,phone_transcript,login_auth,security_concern,low,resolved,standard,There seems to be a vulnerability in the login auth functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",29.28,0,negative,3,0,web,MEA
TCKT_003687,2023-06-30 17:48:14,CUST_04318,enterprise,web_form,analytics_dashboard,how_to,medium,resolved,standard,I need help setting up analytics dashboard for my team.,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,41.89,0,very_positive,5,1,web,LATAM
TCKT_003801,2023-06-03 16:01:25,CUST_05445,enterprise,in_app,notifications,bug,medium,open,standard,I am seeing an error message when I click on notifications.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,,,1,neutral,0,0,desktop_app,EU
TCKT_004035,2023-06-27 06:36:36,CUST_04463,education,web_form,api_integration,performance,high,resolved,standard,Queries in the api integration module are timing out.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Optimized queries and increased resource allocation.,20.92,0,negative,0,1,ios,
TCKT_004093,2023-06-07 02:24:07,CUST_04122,small_business,web_form,notifications,bug,low,resolved,gold,The page keeps crashing whenever I try to open the notifications section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,9.44,0,neutral,0,0,api_client,LATAM
TCKT_004102,2023-06-07 11:26:35,CUST_03031,individual,phone_transcript,mobile_app,account_access,medium,open,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,1,0,web,APAC
TCKT_004155,2023-06-21 07:59:00,CUST_05899,non_profit,chat,analytics_dashboard,account_access,low,closed_no_action,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,139.65,0,neutral,0,0,desktop_app,EU
TCKT_004200,2023-06-08 10:30:23,CUST_02640,education,in_app,api_integration,bug,low,resolved,gold,The api integration feature is not saving my changes.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,29.85,0,negative,3,1,ios,
TCKT_004217,2023-06-07 22:24:31,CUST_04426,non_profit,email,data_export,billing_problem,low,open,platinum,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,0,negative,3,0,api_client,MEA
TCKT_004291,2023-06-20 03:20:38,CUST_01282,non_profit,email,mobile_app,performance,medium,resolved,platinum,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,38.6,0,positive,4,0,api_client,LATAM
TCKT_004295,2023-06-10 18:17:42,CUST_07982,individual,in_app,data_export,account_access,medium,in_progress,gold,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,2,0,web,LATAM
TCKT_004318,2023-06-04 17:09:07,CUST_03836,individual,email,mobile_app,security_concern,high,resolved,gold,We need details about your data encryption and compliance.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",21.51,0,very_negative,1,0,api_client,LATAM
TCKT_004364,2023-06-30 10:44:52,CUST_03585,small_business,chat,analytics_dashboard,how_to,low,on_hold,standard,I need help setting up analytics dashboard for my team.,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,positive,0,0,android,
TCKT_004372,2023-06-24 22:42:09,CUST_09051,education,email,login_auth,security_concern,medium,resolved,gold,We need details about your data encryption and compliance.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",21.78,0,very_negative,0,1,android,MEA
TCKT_004482,2023-06-06 15:14:15,CUST_06674,education,email,analytics_dashboard,how_to,low,in_progress,gold,I need help setting up analytics dashboard for my team.,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,positive,5,1,android,APAC
TCKT_004538,2023-06-15 06:42:46,CUST_09395,non_profit,in_app,api_integration,feature_request,low,closed_no_action,gold,Our team needs more advanced options for api integration.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,136.36,0,neutral,0,1,web,LATAM
TCKT_004582,2023-06-16 17:59:59,CUST_03738,education,phone_transcript,mobile_app,feature_request,high,resolved,standard,It would be great to have mobile app support in your product.,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,Captured the request and added it to the product backlog.,11.88,0,neutral,0,0,ios,EU
TCKT_004627,2023-06-26 21:00:46,CUST_08227,education,phone_transcript,api_integration,performance,medium,on_hold,platinum,The api integration page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,very_positive,5,1,api_client,MEA
TCKT_004631,2023-06-26 11:11:43,CUST_05917,non_profit,web_form,login_auth,feature_request,low,resolved,standard,It would be great to have login auth support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,35.34,0,positive,5,1,ios,
TCKT_004659,2023-06-25 13:08:00,CUST_01287,enterprise,email,notifications,feature_request,urgent,resolved,standard,Our team needs more advanced options for notifications.,Thanks for your feature suggestion. This has been escalated to our on-call team for immediate attention.,Captured the request and added it to the product backlog.,7.24,0,very_positive,5,0,api_client,
TCKT_004684,2023-06-09 21:25:03,CUST_04796,non_profit,web_form,billing,account_access,medium,on_hold,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,,,0,positive,0,0,api_client,APAC
TCKT_004694,2023-06-03 22:43:40,CUST_00112,non_profit,email,notifications,how_to,urgent,in_progress,gold,Can you explain how to configure notifications properly?,Happy to help with your question. This has been escalated to our on-call team for immediate attention.,,,0,positive,0,0,android,EU
TCKT_004713,2023-06-25 12:44:44,CUST_09544,non_profit,email,mobile_app,bug,medium,in_progress,platinum,The page keeps crashing whenever I try to open the mobile app section.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,3,0,android,APAC
TCKT_004717,2023-06-19 17:25:45,CUST_08430,small_business,in_app,login_auth,security_concern,medium,resolved,standard,I noticed a suspicious login on my account.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",31.21,0,negative,3,0,api_client,LATAM
TCKT_004748,2023-06-16 17:23:43,CUST_00893,individual,web_form,analytics_dashboard,bug,low,resolved,standard,The page keeps crashing whenever I try to open the analytics dashboard section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,18.5,0,neutral,4,0,api_client,APAC
TCKT_004755,2023-06-23 07:44:05,CUST_05102,education,email,billing,how_to,medium,resolved,standard,I need help setting up billing for my team.,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,47.82,0,neutral,0,0,ios,MEA
TCKT_004761,2023-06-02 00:37:07,CUST_07092,enterprise,chat,notifications,security_concern,high,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",9.94,0,neutral,0,1,android,APAC
TCKT_004822,2023-06-19 23:15:15,CUST_01548,enterprise,email,notifications,bug,high,in_progress,gold,I am seeing an error message when I click on notifications.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,,,0,positive,4,0,api_client,APAC
TCKT_004837,2023-06-11 10:29:10,CUST_01527,non_profit,chat,data_export,other,low,closed_no_action,standard,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,171.05,0,very_positive,0,0,web,
TCKT_004866,2023-06-21 05:09:55,CUST_04619,enterprise,phone_transcript,login_auth,bug,medium,open,standard,The page keeps crashing whenever I try to open the login auth section.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,1,desktop_app,
