ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000093,2025-08-13 06:21:38,CUST_06646,enterprise,web_form,mobile_app,security_concern,medium,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",10.83,0,very_negative,1,0,web,LATAM
TCKT_000111,2025-08-26 01:47:39,CUST_07981,enterprise,web_form,data_export,performance,low,resolved,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,54.39,0,very_negative,1,0,desktop_app,APAC
TCKT_000142,2025-08-05 11:36:08,CUST_07868,enterprise,in_app,data_export,account_access,medium,open,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,0,1,desktop_app,LATAM
TCKT_000193,2025-08-23 08:18:03,CUST_02280,enterprise,web_form,api_integration,security_concern,medium,resolved,gold,I noticed a suspicious login on my account.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",43.39,0,neutral,4,0,web,MEA
TCKT_000225,2025-08-26 15:33:47,CUST_00782,non_profit,email,mobile_app,how_to,low,resolved,platinum,I need help setting up mobile app for my team.,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,57.41,0,very_negative,0,0,desktop_app,LATAM
TCKT_000324,2025-08-30 17:47:41,CUST_08851,education,phone_transcript,api_integration,account_access,low,in_progress,gold,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,1,0,web,MEA
TCKT_000363,2025-08-19 03:26:07,CUST_03802,non_profit,in_app,notifications,performance,medium,on_hold,gold,The notifications page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,ios,EU
TCKT_000366,2025-08-09 19:57:24,CUST_06719,enterprise,web_form,notifications,performance,low,resolved,gold,Queries in the notifications module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,60.76,0,neutral,4,0,desktop_app,LATAM
TCKT_000414,2025-08-06 11:07:57,CUST_09455,small_business,web_form,mobile_app,feature_request,low,resolved,gold,Can you add an option to customize mobile app?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,58.02,1,neutral,0,0,ios,APAC
TCKT_000484,2025-08-11 07:42:23,CUST_01182,small_business,chat,api_integration,performance,high,on_hold,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,,,0,neutral,0,1,api_client,
TCKT_000511,2025-08-07 23:25:55,CUST_03154,education,phone_transcript,notifications,how_to,low,resolved,gold,How can I export my data from the notifications section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,23.01,0,positive,5,1,android,APAC
TCKT_000517,2025-08-26 08:53:49,CUST_02160,non_profit,phone_transcript,notifications,how_to,medium,closed_no_action,standard,How can I export my data from the notifications section?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,169.59,0,positive,4,1,web,EU
TCKT_000568,2025-08-07 06:35:32,CUST_06812,small_business,in_app,api_integration,how_to,low,resolved,standard,How can I export my data from the api integration section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,61.73,0,positive,5,0,api_client,
TCKT_000628,2025-08-16 16:37:19,CUST_05074,enterprise,chat,billing,security_concern,low,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",47.11,0,very_positive,5,0,desktop_app,APAC
TCKT_000866,2025-08-29 06:57:45,CUST_08665,enterprise,chat,notifications,account_access,high,open,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,,,0,positive,5,0,desktop_app,
TCKT_000878,2025-08-11 08:44:25,CUST_01661,small_business,web_form,notifications,feature_request,medium,resolved,standard,Our team needs more advanced options for notifications.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,45.84,0,very_negative,2,0,api_client,EU
TCKT_000936,2025-08-30 13:21:16,CUST_05675,enterprise,phone_transcript,api_integration,performance,low,resolved,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,45.47,0,negative,0,1,web,APAC
TCKT_000946,2025-08-18 12:01:19,CUST_09050,enterprise,phone_transcript,analytics_dashboard,other,low,in_progress,gold,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,0,neutral,4,0,web,LATAM
