ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000030,2022-11-05 13:10:09,CUST_08717,individual,email,login_auth,how_to,low,open,gold,How can I export my data from the login auth section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,negative,0,1,ios,
TCKT_000156,2022-11-07 16:48:31,CUST_04613,individual,phone_transcript,notifications,bug,urgent,in_progress,gold,I am seeing an error message when I click on notifications.,Thanks for reporting this bug. This has been escalated to our on-call team for immediate attention.,,,1,very_positive,5,1,ios,APAC
TCKT_000286,2022-11-19 05:41:44,CUST_09822,education,web_form,data_export,performance,low,resolved,gold,The data export page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,71.97,0,very_negative,1,0,api_client,MEA
TCKT_000331,2022-11-05 18:48:27,CUST_06310,small_business,phone_transcript,mobile_app,account_access,urgent,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. This has been escalated to our on-call team for immediate attention.,Reset account credentials and confirmed successful login.,0.7,0,very_positive,0,0,web,
TCKT_000358,2022-11-05 21:12:26,CUST_05627,enterprise,chat,mobile_app,billing_problem,low,open,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,0,positive,5,0,web,
TCKT_000394,2022-11-16 21:30:12,CUST_09713,enterprise,email,billing,account_access,high,resolved,gold,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,18.49,0,negative,2,0,api_client,
TCKT_000432,2022-11-22 10:00:38,CUST_06125,education,chat,notifications,security_concern,high,resolved,gold,There seems to be a vulnerability in the notifications functionality.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",12.14,0,neutral,3,0,android,EU
TCKT_000485,2022-11-27 18:00:55,CUST_04531,enterprise,web_form,data_export,billing_problem,low,resolved,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,24.71,0,neutral,3,0,android,
TCKT_000545,2022-11-29 08:27:40,CUST_05646,education,chat,analytics_dashboard,other,high,resolved,gold,"Something seems off, can you please check my workspace?",Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,Provided general guidance and confirmed the issue was resolved.,4.15,0,very_negative,1,0,ios,MEA
TCKT_000565,2022-11-15 19:02:46,CUST_09090,small_business,chat,notifications,account_access,high,in_progress,gold,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,,,0,negative,3,0,web,
TCKT_000711,2022-11-30 12:06:48,CUST_07234,non_profit,phone_transcript,notifications,account_access,medium,open,gold,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,2,1,api_client,MEA
TCKT_000887,2022-11-30 02:02:34,CUST_05371,education,in_app,analytics_dashboard,performance,high,resolved,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Optimized queries and increased resource allocation.,8.21,0,negative,3,0,android,LATAM
TCKT_000890,2022-11-24 13:26:56,CUST_09863,education,email,login_auth,security_concern,medium,resolved,standard,There seems to be a vulnerability in the login auth functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",12.07,0,neutral,0,1,web,MEA
TCKT_001007,2022-11-14 04:27:35,CUST_08793,enterprise,phone_transcript,data_export,account_access,medium,on_hold,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,0,web,
TCKT_001041,2022-11-02 01:27:37,CUST_08143,small_business,phone_transcript,login_auth,bug,medium,resolved,platinum,The login auth feature is not saving my changes.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,12.61,0,neutral,3,0,api_client,
TCKT_001114,2022-11-29 11:28:18,CUST_08303,individual,email,mobile_app,bug,low,closed_no_action,platinum,The page keeps crashing whenever I try to open the mobile app section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,192.59,0,negative,3,1,web,MEA
TCKT_001127,2022-11-16 17:36:11,CUST_04205,individual,web_form,analytics_dashboard,how_to,high,on_hold,standard,How can I export my data from the analytics dashboard section?,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,,,0,neutral,0,1,android,LATAM
TCKT_001135,2022-11-20 18:23:59,CUST_03102,non_profit,email,notifications,how_to,high,resolved,standard,Can you explain how to configure notifications properly?,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,Provided step-by-step instructions and relevant documentation.,21.52,0,very_negative,2,0,api_client,LATAM
TCKT_001195,2022-11-28 07:03:54,CUST_08172,small_business,web_form,login_auth,security_concern,low,resolved,standard,I noticed a suspicious login on my account.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",32.38,0,negative,2,0,web,APAC
TCKT_001205,2022-11-01 21:45:26,CUST_03082,education,phone_transcript,data_export,performance,medium,resolved,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,16.32,0,negative,0,1,ios,APAC
TCKT_001229,2022-11-25 19:40:05,CUST_01047,non_profit,email,api_integration,security_concern,low,resolved,gold,We need details about your data encryption and compliance.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",28.66,0,negative,0,0,web,LATAM
TCKT_001273,2022-11-09 16:44:30,CUST_05643,education,phone_transcript,notifications,security_concern,medium,in_progress,standard,I noticed a suspicious login on my account.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,1,0,ios,
TCKT_001294,2022-11-29 13:58:28,CUST_02955,small_business,chat,notifications,other,low,closed_no_action,standard,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,235.17,0,very_negative,1,1,web,MEA
TCKT_001338,2022-11-13 20:24:14,CUST_01896,enterprise,email,data_export,other,low,resolved,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,55.6,0,neutral,4,1,ios,MEA
TCKT_001355,2022-11-04 04:59:40,CUST_04047,individual,email,login_auth,account_access,low,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,58.25,0,negative,3,0,desktop_app,MEA
