ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000016,2023-03-14 15:54:14,CUST_07555,enterprise,in_app,analytics_dashboard,security_concern,low,in_progress,standard,We need details about your data encryption and compliance.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,,,1,neutral,4,0,android,EU
TCKT_000051,2023-03-23 01:14:37,CUST_09274,enterprise,email,billing,feature_request,medium,resolved,gold,Can you add an option to customize billing?,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,36.75,0,positive,0,0,ios,MEA
TCKT_000095,2023-03-05 03:49:42,CUST_08520,individual,chat,login_auth,bug,low,resolved,standard,The login auth feature is not saving my changes.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,49.78,0,negative,0,0,android,EU
TCKT_000313,2023-03-17 01:34:15,CUST_03076,education,email,mobile_app,performance,low,resolved,standard,Queries in the mobile app module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,26.08,0,negative,0,0,web,LATAM
TCKT_000380,2023-03-14 07:43:59,CUST_06954,non_profit,chat,analytics_dashboard,performance,high,open,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,,,0,very_negative,0,0,desktop_app,LATAM
TCKT_000390,2023-03-26 23:48:04,CUST_09950,education,in_app,login_auth,billing_problem,high,resolved,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Adjusted the invoice and issued a refund where applicable.,21.77,0,neutral,3,1,web,
TCKT_000403,2023-03-06 05:41:46,CUST_00184,education,phone_transcript,mobile_app,how_to,medium,in_progress,platinum,How can I export my data from the mobile app section?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,,,1,neutral,4,1,web,APAC
TCKT_000429,2023-03-24 18:57:51,CUST_02346,education,email,analytics_dashboard,other,medium,on_hold,platinum,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,0,0,web,APAC
TCKT_000510,2023-03-12 00:59:15,CUST_07510,education,email,api_integration,performance,high,resolved,standard,The api integration page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Optimized queries and increased resource allocation.,3.77,0,very_negative,1,0,desktop_app,APAC
TCKT_000522,2023-03-02 14:11:34,CUST_06679,non_profit,in_app,login_auth,account_access,low,closed_no_action,platinum,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,100.1,0,very_negative,0,0,desktop_app,MEA
