ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000014,2024-03-21 08:57:04,CUST_01307,small_business,in_app,data_export,performance,medium,resolved,gold,The data export page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,4.31,0,negative,2,0,desktop_app,LATAM
TCKT_000066,2024-03-09 20:06:09,CUST_06778,non_profit,in_app,billing,security_concern,low,resolved,standard,There seems to be a vulnerability in the billing functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",30.25,0,very_negative,1,1,android,APAC
TCKT_000139,2024-03-10 06:23:47,CUST_07834,small_business,phone_transcript,analytics_dashboard,other,low,in_progress,standard,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,1,neutral,4,0,web,MEA
TCKT_000150,2024-03-02 14:07:26,CUST_03467,non_profit,in_app,mobile_app,how_to,high,resolved,standard,I need help setting up mobile app for my team.,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,Provided step-by-step instructions and relevant documentation.,11.32,0,positive,0,0,web,MEA
TCKT_000345,2024-03-09 03:04:19,CUST_03928,education,in_app,analytics_dashboard,billing_problem,high,on_hold,platinum,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,,,0,very_positive,5,0,api_client,
TCKT_000356,2024-03-05 00:13:35,CUST_08386,education,in_app,login_auth,billing_problem,low,resolved,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,42.67,0,very_positive,0,1,web,APAC
TCKT_000386,2024-03-05 17:51:13,CUST_05068,non_profit,web_form,billing,bug,high,resolved,standard,The billing feature is not saving my changes.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,Patched the bug and deployed a fix to production.,13.37,0,positive,4,1,ios,MEA
TCKT_000467,2024-03-20 10:43:48,CUST_07934,non_profit,chat,api_integration,other,high,resolved,standard,I have a general question about my account.,Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,Provided general guidance and confirmed the issue was resolved.,19.62,0,very_positive,0,1,web,APAC
TCKT_000479,2024-03-19 11:45:50,CUST_02898,education,in_app,analytics_dashboard,performance,medium,resolved,standard,Queries in the analytics dashboard module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,44.59,0,very_negative,0,0,android,LATAM
TCKT_000515,2024-03-06 14:01:22,CUST_03200,individual,web_form,billing,feature_request,high,open,platinum,It would be great to have billing support in your product.,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,,,0,very_positive,0,1,web,
TCKT_000519,2024-03-01 03:53:24,CUST_09744,individual,chat,api_integration,security_concern,low,resolved,standard,There seems to be a vulnerability in the api integration functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",40.75,1,neutral,3,0,desktop_app,LATAM
TCKT_000523,2024-03-16 06:14:20,CUST_01591,education,email,billing,account_access,high,resolved,gold,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,11.99,0,negative,2,1,android,LATAM
TCKT_000547,2024-03-31 12:24:23,CUST_08085,education,email,notifications,bug,medium,resolved,standard,I am seeing an error message when I click on notifications.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,25.27,0,neutral,0,0,web,APAC
TCKT_000557,2024-03-01 14:46:50,CUST_09703,individual,in_app,analytics_dashboard,feature_request,low,in_progress,standard,Can you add an option to customize analytics dashboard?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,positive,5,0,desktop_app,APAC
TCKT_000586,2024-03-07 14:23:39,CUST_02065,enterprise,in_app,notifications,account_access,low,resolved,gold,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,46.87,0,very_negative,2,0,ios,LATAM
TCKT_000611,2024-03-09 21:00:44,CUST_00067,education,phone_transcript,notifications,billing_problem,medium,on_hold,gold,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,2,0,desktop_app,
TCKT_000657,2024-03-11 22:11:32,CUST_08107,small_business,in_app,api_integration,performance,low,in_progress,standard,Queries in the api integration module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,,,0,negative,3,0,web,APAC
TCKT_000668,2024-03-25 20:45:17,CUST_05276,enterprise,in_app,mobile_app,feature_request,low,in_progress,standard,It would be great to have mobile app support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,neutral,0,1,api_client,APAC
TCKT_000702,2024-03-21 23:17:07,CUST_08729,individual,in_app,data_export,bug,low,resolved,platinum,The data export feature is not saving my changes.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,46.89,1,very_positive,5,0,api_client,LATAM
TCKT_000722,2024-03-12 13:27:21,CUST_01309,small_business,web_form,api_integration,other,medium,open,gold,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,3,0,android,EU
TCKT_000751,2024-03-10 02:06:07,CUST_07632,non_profit,email,api_integration,how_to,medium,in_progress,standard,Can you explain how to configure api integration properly?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,ios,APAC
TCKT_000786,2024-03-14 03:20:37,CUST_05721,individual,web_form,api_integration,bug,low,resolved,standard,The page keeps crashing whenever I try to open the api integration section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,65.33,0,neutral,4,1,desktop_app,MEA
TCKT_000799,2024-03-13 01:33:52,CUST_02581,non_profit,in_app,notifications,account_access,low,resolved,gold,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,27.13,0,very_negative,0,0,api_client,APAC
TCKT_001047,2024-03-01 14:08:45,CUST_05718,non_profit,chat,api_integration,bug,high,in_progress,standard,I am seeing an error message when I click on api integration.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,,,0,neutral,3,1,web,
TCKT_001074,2024-03-01 15:31:53,CUST_07772,education,phone_transcript,mobile_app,feature_request,medium,on_hold,gold,It would be great to have mobile app support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,,,0,positive,4,0,api_client,
TCKT_001082,2024-03-12 09:46:24,CUST_09024,small_business,in_app,api_integration,billing_problem,medium,closed_no_action,platinum,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,68.95,0,negative,2,0,android,
TCKT_001238,2024-03-12 06:23:40,CUST_07121,individual,chat,login_auth,bug,medium,on_hold,gold,The page keeps crashing whenever I try to open the login auth section.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,web,
TCKT_001319,2024-03-31 09:09:17,CUST_02065,education,phone_transcript,notifications,billing_problem,medium,on_hold,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,0,0,api_client,APAC
