ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000103,2023-05-14 18:16:27,CUST_05942,enterprise,in_app,notifications,other,medium,open,gold,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,3,0,desktop_app,MEA
TCKT_000127,2023-05-13 22:14:33,CUST_05353,small_business,chat,mobile_app,feature_request,urgent,on_hold,gold,It would be great to have mobile app support in your product.,Thanks for your feature suggestion. This has been escalated to our on-call team for immediate attention.,,,0,very_positive,0,0,web,EU
TCKT_000189,2023-05-08 07:55:45,CUST_07899,non_profit,email,data_export,account_access,medium,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,33.96,1,very_negative,1,1,web,
TCKT_000228,2023-05-18 05:16:43,CUST_03526,education,in_app,data_export,billing_problem,high,on_hold,gold,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,,,0,positive,0,1,api_client,LATAM
TCKT_000255,2023-05-19 14:58:17,CUST_09102,individual,email,notifications,other,medium,closed_no_action,gold,I need help but I'm not sure which category this fits in.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,212.72,0,positive,0,1,api_client,
TCKT_000277,2023-05-22 10:47:08,CUST_05410,small_business,web_form,api_integration,security_concern,low,in_progress,gold,There seems to be a vulnerability in the api integration functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,,,0,neutral,0,1,web,APAC
TCKT_000433,2023-05-21 02:27:38,CUST_07479,education,web_form,billing,billing_problem,low,in_progress,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,0,negative,3,0,api_client,LATAM
TCKT_000453,2023-05-20 04:53:39,CUST_01645,enterprise,in_app,mobile_app,feature_request,low,resolved,standard,Can you add an option to customize mobile app?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,71.66,1,negative,2,0,ios,APAC
TCKT_000455,2023-05-19 06:54:19,CUST_04233,enterprise,chat,data_export,feature_request,low,open,standard,It would be great to have data export support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,1,neutral,4,0,android,APAC
TCKT_000472,2023-05-26 14:56:38,CUST_09082,small_business,web_form,api_integration,other,low,resolved,standard,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,19.81,0,negative,3,0,web,
TCKT_000607,2023-05-14 20:06:23,CUST_02312,enterprise,email,mobile_app,billing_problem,high,resolved,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Adjusted the invoice and issued a refund where applicable.,13.57,0,very_negative,1,0,web,EU
TCKT_000687,2023-05-13 02:45:45,CUST_08649,education,email,analytics_dashboard,feature_request,medium,closed_no_action,gold,Our team needs more advanced options for analytics dashboard.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,38.02,0,neutral,0,0,android,EU
