ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000035,2025-01-01 19:56:46,CUST_07561,individual,chat,login_auth,billing_problem,medium,open,platinum,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,0,1,desktop_app,EU
TCKT_000037,2025-01-14 15:57:01,CUST_09436,non_profit,email,billing,bug,low,open,gold,The page keeps crashing whenever I try to open the billing section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,positive,5,0,android,EU
TCKT_000043,2025-01-10 02:31:48,CUST_07165,small_business,email,api_integration,how_to,low,in_progress,gold,Can you explain how to configure api integration properly?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,positive,5,0,android,LATAM
TCKT_000049,2025-01-15 09:55:48,CUST_05542,small_business,phone_transcript,mobile_app,feature_request,urgent,on_hold,standard,Can you add an option to customize mobile app?,Thanks for your feature suggestion. This has been escalated to our on-call team for immediate attention.,,,0,positive,4,0,api_client,APAC
TCKT_000065,2025-01-29 09:42:46,CUST_07351,individual,in_app,analytics_dashboard,performance,medium,resolved,gold,Queries in the analytics dashboard module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,11.92,0,neutral,4,0,ios,LATAM
TCKT_000092,2025-01-14 10:33:01,CUST_02483,individual,phone_transcript,analytics_dashboard,performance,low,resolved,standard,The analytics dashboard page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,20.2,0,very_negative,2,0,desktop_app,APAC
TCKT_000094,2025-01-20 00:31:14,CUST_06306,individual,in_app,billing,performance,medium,open,standard,The billing page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,0,web,
TCKT_000211,2025-01-21 02:54:27,CUST_05470,non_profit,email,billing,billing_problem,low,resolved,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,22.12,0,negative,2,0,android,EU
TCKT_000353,2025-01-30 19:47:14,CUST_05127,individual,email,analytics_dashboard,bug,high,closed_no_action,gold,I am seeing an error message when I click on analytics dashboard.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,Ticket closed without further action after no response from the customer.,156.05,0,positive,4,0,desktop_app,EU
TCKT_000369,2025-01-19 19:07:31,CUST_02965,education,web_form,api_integration,feature_request,high,resolved,standard,Can you add an option to customize api integration?,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,Captured the request and added it to the product backlog.,16.05,0,neutral,0,0,android,APAC
TCKT_000421,2025-01-08 23:03:56,CUST_00423,non_profit,web_form,api_integration,bug,medium,resolved,standard,I am seeing an error message when I click on api integration.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,40.65,0,neutral,4,0,api_client,MEA
TCKT_000434,2025-01-15 11:01:49,CUST_00045,education,email,data_export,billing_problem,low,resolved,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,70.47,0,negative,2,1,ios,
TCKT_000487,2025-01-14 22:07:09,CUST_02882,individual,chat,data_export,bug,high,in_progress,standard,The page keeps crashing whenever I try to open the data export section.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,,,0,very_negative,1,1,desktop_app,APAC
TCKT_000528,2025-01-01 07:13:46,CUST_03189,small_business,phone_transcript,api_integration,bug,low,open,standard,The page keeps crashing whenever I try to open the api integration section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,negative,0,1,api_client,LATAM
TCKT_000539,2025-01-06 21:10:59,CUST_00278,education,phone_transcript,data_export,account_access,low,resolved,gold,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,28.85,0,very_negative,1,0,android,
TCKT_000562,2025-01-04 13:18:34,CUST_04003,enterprise,email,analytics_dashboard,bug,medium,resolved,standard,The analytics dashboard feature is not saving my changes.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,30.09,0,neutral,0,0,api_client,MEA
