ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000124,2025-04-02 14:48:09,CUST_04287,non_profit,email,login_auth,bug,medium,in_progress,gold,I am seeing an error message when I click on login auth.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,,,0,very_positive,5,1,desktop_app,MEA
TCKT_000131,2025-04-20 10:32:45,CUST_03156,individual,chat,data_export,bug,medium,in_progress,platinum,The data export feature is not saving my changes.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,2,0,ios,MEA
TCKT_000152,2025-04-28 22:22:35,CUST_02204,education,phone_transcript,mobile_app,security_concern,high,resolved,standard,There seems to be a vulnerability in the mobile app functionality.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",1.79,0,very_positive,0,1,web,APAC
TCKT_000187,2025-04-23 01:01:20,CUST_01639,small_business,web_form,api_integration,how_to,low,in_progress,standard,Can you explain how to configure api integration properly?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,negative,3,1,web,LATAM
TCKT_000207,2025-04-25 15:42:46,CUST_05190,individual,chat,login_auth,bug,high,closed_no_action,standard,The login auth feature is not saving my changes.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,Ticket closed without further action after no response from the customer.,120.9,0,positive,4,0,web,APAC
TCKT_000299,2025-04-25 18:48:17,CUST_07764,small_business,chat,billing,bug,medium,resolved,standard,I am seeing an error message when I click on billing.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,46.15,0,neutral,0,0,desktop_app,MEA
TCKT_000330,2025-04-20 05:54:48,CUST_01989,individual,chat,billing,feature_request,low,resolved,standard,Can you add an option to customize billing?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,41.26,0,negative,3,0,desktop_app,LATAM
TCKT_000335,2025-04-09 19:14:43,CUST_02094,non_profit,in_app,analytics_dashboard,feature_request,low,resolved,platinum,Our team needs more advanced options for analytics dashboard.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,14.52,0,very_negative,1,1,desktop_app,APAC
TCKT_000462,2025-04-21 09:07:21,CUST_01465,individual,web_form,billing,how_to,medium,resolved,standard,How can I export my data from the billing section?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,18.88,1,negative,3,0,desktop_app,LATAM
TCKT_000490,2025-04-02 06:28:12,CUST_08237,non_profit,email,mobile_app,how_to,medium,resolved,gold,I need help setting up mobile app for my team.,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,7.59,0,negative,0,1,desktop_app,MEA
TCKT_000555,2025-04-20 10:04:57,CUST_02893,small_business,email,billing,billing_problem,low,on_hold,gold,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,0,negative,3,0,ios,
TCKT_000578,2025-04-30 18:08:03,CUST_06118,small_business,chat,notifications,billing_problem,low,open,gold,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,0,0,android,
TCKT_000667,2025-04-05 01:13:14,CUST_07263,individual,chat,login_auth,how_to,medium,resolved,standard,I need help setting up login auth for my team.,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,11.52,0,negative,2,0,web,LATAM
TCKT_000707,2025-04-02 18:19:40,CUST_09820,small_business,chat,api_integration,feature_request,medium,closed_no_action,gold,Our team needs more advanced options for api integration.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,169.15,0,neutral,3,0,desktop_app,APAC
TCKT_000787,2025-04-11 08:22:19,CUST_09582,individual,email,mobile_app,feature_request,low,resolved,standard,It would be great to have mobile app support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,66.48,0,positive,0,1,desktop_app,APAC
TCKT_000811,2025-04-10 02:44:01,CUST_04504,non_profit,email,mobile_app,other,high,resolved,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,Provided general guidance and confirmed the issue was resolved.,9.84,0,positive,0,0,ios,EU
TCKT_000871,2025-04-03 13:25:13,CUST_03938,enterprise,phone_transcript,analytics_dashboard,security_concern,medium,resolved,platinum,There seems to be a vulnerability in the analytics dashboard functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",45.86,0,negative,3,0,android,
TCKT_000989,2025-04-03 19:32:52,CUST_08195,non_profit,email,billing,performance,medium,resolved,platinum,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,4.38,0,very_negative,0,1,api_client,APAC
