ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000109,2025-07-04 17:21:19,CUST_04807,education,web_form,analytics_dashboard,bug,urgent,resolved,standard,The page keeps crashing whenever I try to open the analytics dashboard section.,Thanks for reporting this bug. This has been escalated to our on-call team for immediate attention.,Patched the bug and deployed a fix to production.,2.57,0,negative,2,0,ios,EU
TCKT_000158,2025-07-28 01:09:24,CUST_08126,small_business,email,api_integration,security_concern,medium,closed_no_action,standard,There seems to be a vulnerability in the api integration functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,235.07,0,negative,2,0,android,LATAM
TCKT_000185,2025-07-08 09:53:01,CUST_05180,small_business,email,data_export,bug,low,on_hold,standard,The page keeps crashing whenever I try to open the data export section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,negative,0,0,web,APAC
TCKT_000186,2025-07-03 22:15:58,CUST_05176,small_business,in_app,mobile_app,bug,low,resolved,standard,The page keeps crashing whenever I try to open the mobile app section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,12.78,0,positive,0,0,ios,
TCKT_000264,2025-07-01 15:19:56,CUST_04155,non_profit,web_form,mobile_app,bug,urgent,on_hold,standard,The mobile app feature is not saving my changes.,Thanks for reporting this bug. This has been escalated to our on-call team for immediate attention.,,,0,neutral,3,0,android,APAC
TCKT_000293,2025-07-11 18:30:53,CUST_02793,enterprise,chat,notifications,security_concern,low,in_progress,standard,There seems to be a vulnerability in the notifications functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,,,0,negative,3,0,web,LATAM
TCKT_000311,2025-07-13 13:43:32,CUST_04558,small_business,phone_transcript,api_integration,performance,high,resolved,standard,The api integration page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Optimized queries and increased resource allocation.,5.71,0,negative,0,0,desktop_app,MEA
TCKT_000336,2025-07-13 10:48:56,CUST_03677,small_business,email,mobile_app,feature_request,medium,resolved,platinum,Our team needs more advanced options for mobile app.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,14.08,0,neutral,4,1,desktop_app,APAC
TCKT_000428,2025-07-26 07:36:26,CUST_05451,enterprise,phone_transcript,analytics_dashboard,billing_problem,medium,open,gold,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,0,desktop_app,APAC
TCKT_000456,2025-07-31 02:40:10,CUST_02658,small_business,web_form,analytics_dashboard,feature_request,medium,resolved,standard,Our team needs more advanced options for analytics dashboard.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,17.54,0,positive,5,1,ios,LATAM
TCKT_000459,2025-07-30 02:43:39,CUST_07383,education,phone_transcript,notifications,how_to,high,on_hold,standard,Can you explain how to configure notifications properly?,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,,,0,neutral,3,0,desktop_app,EU
TCKT_000466,2025-07-02 15:52:57,CUST_00693,individual,email,billing,billing_problem,low,resolved,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,71.22,1,negative,3,0,web,EU
TCKT_000492,2025-07-24 04:05:12,CUST_07988,individual,in_app,data_export,how_to,medium,resolved,gold,How can I export my data from the data export section?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,42.98,0,positive,0,1,api_client,
TCKT_000502,2025-07-11 06:42:52,CUST_00616,individual,web_form,notifications,account_access,high,closed_no_action,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Ticket closed without further action after no response from the customer.,43.04,0,very_negative,2,1,android,MEA
