ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000039,2022-06-05 21:42:17,CUST_09824,education,email,analytics_dashboard,account_access,high,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,2.62,0,neutral,0,0,ios,LATAM
TCKT_000059,2022-06-03 21:59:32,CUST_09861,small_business,chat,analytics_dashboard,bug,urgent,resolved,gold,The page keeps crashing whenever I try to open the analytics dashboard section.,Thanks for reporting this bug. This has been escalated to our on-call team for immediate attention.,Patched the bug and deployed a fix to production.,7.56,0,positive,0,1,ios,LATAM
TCKT_000062,2022-06-19 22:08:36,CUST_06997,small_business,email,data_export,billing_problem,medium,resolved,platinum,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,31.16,0,very_positive,5,0,ios,APAC
TCKT_000123,2022-06-10 15:52:58,CUST_01313,small_business,phone_transcript,data_export,how_to,high,resolved,gold,How can I export my data from the data export section?,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,Provided step-by-step instructions and relevant documentation.,20.56,0,very_positive,5,0,android,EU
TCKT_000175,2022-06-22 19:31:55,CUST_02818,enterprise,web_form,billing,feature_request,low,closed_no_action,standard,It would be great to have billing support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,96.05,0,neutral,0,0,web,APAC
TCKT_000214,2022-06-08 00:59:32,CUST_01450,individual,web_form,notifications,bug,high,in_progress,standard,I am seeing an error message when I click on notifications.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,,,0,neutral,3,0,web,LATAM
TCKT_000346,2022-06-29 23:47:50,CUST_07025,non_profit,web_form,api_integration,performance,low,on_hold,standard,The api integration page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,,,0,negative,0,0,api_client,
TCKT_000400,2022-06-26 02:16:26,CUST_08465,education,web_form,login_auth,performance,medium,in_progress,standard,Queries in the login auth module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,desktop_app,LATAM
TCKT_000441,2022-06-04 03:21:55,CUST_07846,non_profit,web_form,analytics_dashboard,feature_request,low,open,standard,Can you add an option to customize analytics dashboard?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,very_positive,5,0,api_client,EU
TCKT_000458,2022-06-12 17:01:11,CUST_04816,enterprise,web_form,analytics_dashboard,performance,low,resolved,gold,Queries in the analytics dashboard module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,29.21,0,neutral,3,0,web,
TCKT_000488,2022-06-29 14:11:46,CUST_02049,non_profit,in_app,notifications,account_access,low,open,gold,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,negative,3,0,ios,EU
TCKT_000576,2022-06-16 07:12:22,CUST_02249,non_profit,phone_transcript,notifications,bug,low,resolved,platinum,The notifications feature is not saving my changes.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,13.84,0,negative,3,1,android,
TCKT_000585,2022-06-05 18:04:40,CUST_05471,education,chat,data_export,feature_request,medium,on_hold,standard,Our team needs more advanced options for data export.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,web,EU
TCKT_000614,2022-06-17 23:46:58,CUST_01295,enterprise,in_app,api_integration,bug,medium,resolved,gold,The api integration feature is not saving my changes.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,17.62,1,neutral,4,0,web,
TCKT_000695,2022-06-06 20:51:36,CUST_02804,small_business,email,mobile_app,how_to,medium,closed_no_action,gold,How can I export my data from the mobile app section?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,135.28,0,positive,4,0,ios,LATAM
TCKT_000917,2022-06-16 16:53:14,CUST_08379,education,web_form,billing,performance,high,in_progress,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,,,0,very_positive,5,0,api_client,EU
