ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_000053,2023-07-16 13:19:32,CUST_09443,individual,email,data_export,security_concern,medium,open,standard,We need details about your data encryption and compliance.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,0,0,web,
TCKT_000074,2023-07-09 01:13:46,CUST_08196,non_profit,in_app,mobile_app,how_to,low,closed_no_action,standard,How can I export my data from the mobile app section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,180.15,0,positive,4,0,ios,EU
TCKT_000151,2023-07-05 22:57:15,CUST_06657,education,email,data_export,feature_request,low,on_hold,standard,Can you add an option to customize data export?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,positive,5,0,android,
TCKT_000162,2023-07-07 11:07:00,CUST_06472,education,phone_transcript,login_auth,security_concern,medium,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",19.01,0,negative,2,0,web,EU
TCKT_000188,2023-07-31 20:22:11,CUST_07871,education,phone_transcript,api_integration,how_to,medium,in_progress,standard,I need help setting up api integration for my team.,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,0,api_client,EU
TCKT_000375,2023-07-13 23:05:17,CUST_04750,enterprise,phone_transcript,analytics_dashboard,other,low,resolved,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,18.97,0,neutral,4,0,ios,APAC
TCKT_000388,2023-07-03 08:02:46,CUST_00187,non_profit,chat,login_auth,billing_problem,high,in_progress,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,,,0,very_positive,0,0,api_client,APAC
TCKT_000535,2023-07-28 20:50:27,CUST_09550,small_business,in_app,data_export,feature_request,medium,in_progress,standard,It would be great to have data export support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,,,0,positive,4,0,api_client,APAC
TCKT_000550,2023-07-30 13:41:54,CUST_04531,individual,web_form,data_export,feature_request,medium,resolved,standard,Our team needs more advanced options for data export.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,17.88,0,negative,3,0,desktop_app,EU
TCKT_000588,2023-07-31 07:29:15,CUST_08880,non_profit,in_app,analytics_dashboard,how_to,low,in_progress,gold,How can I export my data from the analytics dashboard section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,negative,3,0,api_client,APAC
TCKT_000630,2023-07-31 09:53:45,CUST_02033,small_business,email,notifications,feature_request,medium,in_progress,platinum,It would be great to have notifications support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,,,1,negative,3,0,desktop_app,MEA
TCKT_000727,2023-07-02 11:26:34,CUST_09720,individual,in_app,api_integration,how_to,low,resolved,platinum,How can I export my data from the api integration section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,8.25,0,neutral,3,0,desktop_app,EU
TCKT_000739,2023-07-19 06:42:11,CUST_07613,education,chat,billing,billing_problem,medium,open,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,positive,4,1,desktop_app,APAC
TCKT_000776,2023-07-17 18:46:49,CUST_08904,small_business,phone_transcript,analytics_dashboard,how_to,medium,resolved,standard,I need help setting up analytics dashboard for my team.,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,11.76,0,positive,4,0,ios,APAC
TCKT_000830,2023-07-28 15:19:41,CUST_03524,non_profit,email,billing,billing_problem,high,on_hold,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,,,0,negative,0,0,desktop_app,
TCKT_000910,2023-07-18 03:17:52,CUST_05038,individual,web_form,notifications,how_to,urgent,on_hold,standard,I need help setting up notifications for my team.,Happy to help with your question. This has been escalated to our on-call team for immediate attention.,,,0,neutral,3,0,desktop_app,EU
TCKT_000927,2023-07-31 05:02:50,CUST_00331,enterprise,email,mobile_app,security_concern,medium,on_hold,standard,I noticed a suspicious login on my account.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,0,desktop_app,EU
TCKT_000963,2023-07-19 07:07:42,CUST_06438,education,phone_transcript,data_export,security_concern,medium,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",43.32,0,negative,2,1,desktop_app,LATAM
TCKT_000965,2023-07-31 08:46:20,CUST_02914,non_profit,web_form,notifications,performance,medium,on_hold,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,android,APAC
TCKT_001198,2023-07-03 19:26:01,CUST_05490,small_business,web_form,data_export,security_concern,medium,resolved,standard,There seems to be a vulnerability in the data export functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",5.34,0,negative,2,0,api_client,APAC
TCKT_001227,2023-07-15 11:16:27,CUST_06193,individual,web_form,mobile_app,feature_request,low,resolved,gold,It would be great to have mobile app support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,63.58,0,neutral,4,0,ios,EU
TCKT_001384,2023-07-01 20:20:20,CUST_08110,education,phone_transcript,mobile_app,security_concern,urgent,resolved,standard,I noticed a suspicious login on my account.,We take security very seriously. This has been escalated to our on-call team for immediate attention.,"Investigated logs, mitigated the issue, and updated security settings.",1.26,0,negative,0,0,android,LATAM
TCKT_001418,2023-07-22 09:47:51,CUST_03038,individual,phone_transcript,billing,feature_request,low,in_progress,gold,Can you add an option to customize billing?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,positive,4,1,desktop_app,LATAM
TCKT_001505,2023-07-16 13:30:09,CUST_07563,education,phone_transcript,login_auth,billing_problem,low,resolved,gold,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,9.47,0,very_positive,5,0,android,
TCKT_001516,2023-07-07 16:36:10,CUST_00073,non_profit,web_form,billing,how_to,low,on_hold,standard,How can I export my data from the billing section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,negative,3,0,web,EU
TCKT_001620,2023-07-27 15:22:02,CUST_07089,small_business,chat,notifications,security_concern,medium,in_progress,gold,We need details about your data encryption and compliance.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,2,1,ios,LATAM
TCKT_001749,2023-07-05 19:16:20,CUST_03797,non_profit,in_app,login_auth,security_concern,medium,resolved,standard,I noticed a suspicious login on my account.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",23.04,0,negative,3,1,web,APAC
TCKT_001777,2023-07-22 03:48:09,CUST_07558,enterprise,in_app,billing,security_concern,low,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",35.63,0,negative,3,0,api_client,APAC
TCKT_001811,2023-07-26 22:41:27,CUST_08266,small_business,phone_transcript,data_export,security_concern,low,resolved,standard,There seems to be a vulnerability in the data export functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",26.39,0,very_negative,2,0,web,EU
TCKT_001903,2023-07-04 11:55:24,CUST_03234,small_business,email,mobile_app,account_access,low,open,gold,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,0,0,desktop_app,EU
TCKT_001989,2023-07-23 02:14:11,CUST_09291,individual,web_form,analytics_dashboard,bug,high,resolved,standard,The page keeps crashing whenever I try to open the analytics dashboard section.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,Patched the bug and deployed a fix to production.,21.62,0,very_negative,0,0,android,MEA
TCKT_002004,2023-07-23 16:32:58,CUST_03954,non_profit,phone_transcript,mobile_app,security_concern,low,on_hold,standard,There seems to be a vulnerability in the mobile app functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,1,0,api_client,
TCKT_002105,2023-07-15 00:39:38,CUST_00248,non_profit,in_app,notifications,other,urgent,open,standard,I have a general question about my account.,Thanks for contacting support. This has been escalated to our on-call team for immediate attention.,,,0,very_positive,5,1,ios,LATAM
TCKT_002129,2023-07-19 11:20:13,CUST_03857,non_profit,in_app,notifications,account_access,low,resolved,gold,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,28.17,0,neutral,3,0,api_client,APAC
TCKT_002149,2023-07-24 07:41:29,CUST_09776,small_business,web_form,billing,other,low,resolved,platinum,"Something seems off, can you please check my workspace?",Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,60.67,0,neutral,4,1,desktop_app,EU
TCKT_002222,2023-07-13 07:45:12,CUST_00996,non_profit,email,mobile_app,billing_problem,urgent,resolved,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. This has been escalated to our on-call team for immediate attention.,Adjusted the invoice and issued a refund where applicable.,4.04,0,positive,5,0,web,EU
